排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00677U""",期富邦VIX,"692,109,468","56,333",3.97,3.98,3.42,3.5,-,0.57,3.49,3.5
2,2603,長榮,"354,497,659","97,169",37.75,39.5,37.7,38.05,+,0.6,38.05,38.1
3,2317,鴻海,"321,271,715","141,468",109.0,117.0,108.0,116.0,+,9.5,115.5,116.0
4,2409,友達,"284,062,732","45,237",15.25,15.35,14.75,14.8,-,0.25,14.8,14.85
5,3481,群創,"216,952,226","34,279",14.15,14.25,13.8,13.8,-,0.1,13.8,13.85
6,2303,聯電,"199,727,784","63,846",49.8,50.9,49.5,49.9,-,0.1,49.85,49.9
7,2354,鴻準,"124,043,426","66,792",72.0,79.4,71.1,76.9,+,4.1,76.8,76.9
8,"=""00632R""",元大台灣50反1,"109,543,964","7,789",6.53,6.56,6.49,6.51,+,0.03,6.51,6.52
9,2344,華邦電,"97,414,271","30,329",27.85,28.75,27.75,28.45,+,0.75,28.4,28.45
10,2330,台積電,"90,309,708","111,849",587.0,597.0,587.0,592.0,-,13.0,592.0,593.0
11,4938,和碩,"89,254,701","32,891",72.5,77.9,72.3,77.9,+,7.0,77.9,0.0
12,2328,廣宇,"88,076,206","36,118",33.2,36.4,33.2,36.4,+,3.3,36.4,0.0
13,2368,金像電,"85,650,772","41,116",56.2,61.2,55.4,58.6,+,2.8,58.6,58.7
14,6116,彩晶,"85,364,799","14,456",12.75,12.95,12.6,12.7,+,0.1,12.65,12.7
15,"=""00637L""",元大滬深300正2,"75,122,045","9,300",31.9,31.93,30.72,30.73,-,1.17,30.73,30.74
16,3704,合勤控,"69,376,662","28,490",42.9,45.8,42.2,43.5,+,1.8,43.5,43.55
17,"=""00715L""",期街口布蘭特正2,"68,580,483","6,302",5.42,5.47,5.35,5.44,-,0.17,5.43,5.44
18,"=""00881""",國泰台灣科技龍頭,"67,317,062","21,424",16.91,17.1,16.85,17.01,+,0.1,17.01,17.02
19,6153,嘉聯益,"66,682,647","31,956",38.35,40.4,37.6,40.3,+,2.3,40.3,40.35
20,2401,凌陽,"60,350,526","24,183",22.65,23.8,22.2,23.0,-,0.4,23.0,23.05
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
