排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"376,800,673","65,847",16.65,17.2,16.45,16.55,,0.0,16.5,16.55
2,2409,友達,"184,758,403","40,829",18.65,19.75,18.65,19.2,+,0.85,19.15,19.2
3,2356,英業達,"161,966,377","81,781",56.6,57.7,55.6,57.2,+,1.2,57.1,57.2
4,3231,緯創,"133,064,857","67,669",116.0,118.0,114.0,117.0,+,0.5,117.0,117.5
5,"=""00637L""",元大滬深300正2,"130,065,031","12,452",10.7,10.81,10.47,10.67,-,0.12,10.67,10.68
6,"=""00665L""",富邦�琤肭磪囓�2,"102,707,994","4,818",4.32,4.56,4.26,4.53,+,0.29,4.52,4.53
7,"=""00632R""",元大台灣50反1,"84,879,859","3,743",4.48,4.5,4.47,4.48,-,0.01,4.47,4.48
8,"=""00929""",復華台灣科技優息,"72,495,185","15,786",18.66,18.68,18.61,18.68,+,0.09,18.67,18.68
9,6116,彩晶,"64,640,296","13,492",11.8,12.7,11.75,12.25,+,0.65,12.2,12.25
10,2618,長榮航,"61,161,156","19,203",30.5,30.85,30.25,30.5,-,0.05,30.5,30.55
11,"=""00715L""",期街口布蘭特正2,"60,004,419","5,858",13.78,13.93,13.77,13.9,+,0.57,13.9,13.91
12,2344,華邦電,"53,378,245","16,378",28.1,28.75,27.85,28.15,+,0.25,28.1,28.15
13,2303,聯電,"50,811,510","16,482",50.8,50.9,49.95,50.2,-,0.1,50.2,50.3
14,2330,台積電,"45,761,889","34,729",629.0,629.0,622.0,628.0,+,2.0,627.0,628.0
15,2353,宏��,"43,501,239","20,444",46.8,47.4,46.05,47.2,+,0.45,47.15,47.2
16,2382,廣達,"41,967,856","44,734",255.0,255.0,249.0,252.5,-,1.0,252.5,253.0
17,2609,陽明,"41,243,758","20,091",50.4,51.1,49.45,49.45,-,0.35,49.45,49.5
18,2371,大同,"40,387,535","20,234",41.8,43.4,41.75,43.3,+,1.4,43.3,43.35
19,"=""00878""",國泰永續高股息,"40,109,691","17,695",21.68,21.71,21.54,21.63,-,0.01,21.63,21.64
20,2329,華泰,"39,177,021","20,843",64.3,64.6,62.3,62.7,-,1.7,62.7,62.8
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
