排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"168,899,481","39,657",22.4,23.3,22.15,22.8,+,0.55,22.75,22.8
2,"=""00632R""",元大台灣50反1,"153,600,681","6,978",5.8,5.81,5.71,5.72,-,0.05,5.72,5.73
3,2618,長榮航,"91,467,124","27,482",33.0,34.45,32.85,33.75,+,0.75,33.75,33.8
4,"=""00637L""",元大滬深300正2,"86,900,867","10,301",16.48,17.13,16.45,17.13,+,0.63,17.13,17.14
5,2603,長榮,"77,769,821","37,083",87.2,89.0,85.5,88.3,+,0.3,88.2,88.3
6,2498,宏達電,"74,038,001","36,189",58.9,63.0,58.8,62.3,+,3.2,62.3,62.4
7,2388,威盛,"64,681,234","31,710",82.3,90.5,81.2,90.5,+,8.2,90.5,0.0
8,2888,新光金,"60,164,211","9,604",8.8,8.84,8.71,8.79,-,0.04,8.79,8.8
9,1605,華新,"59,876,935","18,799",39.15,40.0,38.75,39.7,+,0.55,39.7,39.75
10,2609,陽明,"54,338,339","27,796",78.0,79.2,76.6,78.9,,0.0,78.9,79.0
11,2409,友達,"53,743,432","11,116",16.2,16.75,16.15,16.75,+,0.35,16.7,16.75
12,2367,燿華,"53,703,275","17,585",23.45,23.6,22.4,23.2,+,0.2,23.15,23.2
13,"=""00673R""",期元大S&P原油反1,"53,509,377","3,359",8.21,8.27,8.18,8.19,+,0.23,8.19,8.2
14,2330,台積電,"50,999,514","24,054",492.0,505.0,492.0,505.0,+,9.0,504.0,505.0
15,3481,群創,"50,168,693","7,734",11.85,12.1,11.8,12.1,+,0.15,12.1,12.15
16,6770,力積電,"48,111,737","10,442",33.8,34.45,33.4,34.45,+,0.45,34.4,34.45
17,2303,聯電,"47,132,681","15,530",40.05,41.2,39.9,41.1,+,0.7,41.05,41.1
18,2891,中信金,"43,027,333","6,035",23.2,23.7,23.2,23.5,+,0.25,23.5,23.55
19,"=""00878""",國泰永續高股息,"41,233,271","14,237",16.96,17.05,16.92,17.03,+,0.05,17.02,17.03
20,2887,台新新光金,"40,784,943","6,822",15.15,15.3,15.1,15.2,,0.0,15.2,15.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
