排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2371,大同,"423,860,478","122,096",33.25,34.6,31.35,31.65,-,1.75,31.65,31.7
2,"=""00632R""",元大台灣50反1,"245,023,836","11,931",5.59,5.64,5.58,5.6,+,0.14,5.6,5.61
3,2409,友達,"197,471,099","29,778",16.9,16.95,16.3,16.95,-,0.5,16.9,16.95
4,1711,永光,"193,607,709","64,906",24.55,27.1,24.2,26.65,+,1.95,26.65,26.7
5,3481,群創,"169,723,245","28,326",16.1,16.5,15.7,16.5,,0.0,16.45,16.5
6,2303,聯電,"165,678,289","68,983",63.2,65.0,63.1,64.6,-,1.0,64.5,64.6
7,2002,中鋼,"159,671,723","55,253",36.0,36.8,35.9,36.3,-,1.5,36.3,36.35
8,2888,新光金,"118,224,822","18,307",9.3,9.31,9.15,9.22,-,0.28,9.22,9.23
9,2883,凱基金,"104,942,464","25,124",13.9,14.1,13.75,14.1,-,0.15,14.05,14.1
10,2603,長榮,"87,059,680","38,020",124.0,127.5,124.0,125.0,-,3.0,125.0,125.5
11,2882,國泰金,"70,918,454","28,382",57.2,57.3,55.9,56.8,-,2.1,56.8,56.9
12,2609,陽明,"68,755,338","29,046",120.0,122.5,119.0,119.5,-,3.5,119.5,120.0
13,1308,亞聚,"58,384,048","26,784",43.25,44.75,41.85,41.9,-,1.9,41.9,41.95
14,"=""00637L""",元大滬深300正2,"56,478,517","10,153",19.61,20.07,19.46,20.01,-,0.57,20.0,20.01
15,2344,華邦電,"52,850,250","16,637",26.95,27.6,26.2,27.35,-,0.35,27.3,27.35
16,2891,中信金,"52,798,744","16,121",22.6,22.75,22.4,22.6,-,0.4,22.6,22.65
17,2887,台新新光金,"46,311,258","16,076",17.8,18.0,17.7,17.9,-,0.3,17.85,17.9
18,1709,和益,"43,074,998","5,936",19.5,21.2,19.3,20.15,+,0.05,20.15,20.2
19,2330,台積電,"42,732,169","70,389",586.0,589.0,583.0,586.0,-,14.0,586.0,587.0
20,1304,台聚,"42,340,825","17,078",34.4,36.75,34.3,36.45,+,0.8,36.45,36.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
