排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"766,646,322","192,369",31.0,31.95,30.55,31.7,+,0.7,31.65,31.7
2,2618,長榮航,"706,174,837","197,018",34.6,35.55,33.9,35.0,+,0.2,34.95,35.0
3,2888,新光金,"357,346,865","124,779",11.5,12.0,11.45,11.9,+,0.35,11.9,11.95
4,2603,長榮,"200,009,496","87,110",133.0,142.0,132.0,141.5,+,8.0,141.0,141.5
5,2344,華邦電,"160,106,360","60,180",35.0,36.4,34.75,35.95,+,0.95,35.9,35.95
6,2609,陽明,"103,926,646","46,970",112.0,118.0,111.0,116.5,+,4.5,116.5,117.0
7,"=""00632R""",元大台灣50反1,"89,958,697","4,549",5.12,5.13,5.07,5.08,,0.0,5.08,5.09
8,2303,聯電,"82,216,592","41,252",53.8,54.0,53.5,53.7,-,0.7,53.7,53.8
9,2615,萬海,"72,684,816","39,141",181.5,199.0,180.5,194.5,+,11.5,194.5,195.0
10,"=""00878""",國泰永續高股息,"68,560,252","17,163",19.56,19.72,19.51,19.7,+,0.08,19.7,19.71
11,2883,凱基金,"67,281,832","13,505",19.25,19.6,19.2,19.5,+,0.15,19.45,19.5
12,2834,臺企銀,"59,857,663","12,169",11.4,11.65,11.35,11.6,+,0.1,11.6,11.65
13,3037,欣興,"58,539,601","42,420",233.0,247.5,231.5,242.0,+,7.5,241.5,242.0
14,3481,群創,"54,631,782","31,905",16.75,16.9,16.65,16.8,-,0.1,16.8,16.85
15,2409,友達,"52,033,951","13,959",20.35,20.55,20.25,20.4,-,0.2,20.4,20.45
16,2337,旺宏,"48,977,030","22,509",44.35,45.15,44.15,45.1,+,0.45,45.05,45.1
17,3714,富采,"45,138,678","27,140",91.0,91.0,88.5,90.3,-,1.7,90.2,90.3
18,2313,華通,"42,456,202","20,015",47.85,49.05,47.55,48.65,+,0.75,48.65,48.7
19,3006,晶豪科,"39,653,014","25,603",152.0,164.0,151.0,162.5,+,11.0,162.0,162.5
20,5608,四維航,"38,476,566","20,434",40.1,44.3,39.9,44.3,+,4.0,44.3,0.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
