排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"131,657,030","9,053",6.57,6.58,6.48,6.52,-,0.05,6.51,6.52
2,"=""00637L""",元大滬深300正2,"90,548,831","11,494",12.1,12.75,12.06,12.51,+,0.39,12.5,12.51
3,3481,群創,"82,577,279","15,198",11.9,12.45,11.9,12.4,+,0.55,12.35,12.4
4,2317,鴻海,"52,125,801","26,058",101.5,102.0,100.5,101.5,-,1.0,101.0,101.5
5,2409,友達,"45,373,054","10,492",17.25,17.55,17.1,17.5,+,0.6,17.45,17.5
6,1605,華新,"44,985,919","18,728",36.05,37.25,35.4,37.05,+,1.3,37.0,37.05
7,3046,建��,"43,995,513","22,947",50.5,53.9,50.1,52.0,+,3.0,52.0,52.1
8,2330,台積電,"42,123,141","29,780",388.5,393.0,386.0,391.5,+,1.5,391.0,391.5
9,2609,陽明,"39,904,928","19,087",60.6,60.8,58.8,59.1,-,1.1,59.1,59.2
10,2891,中信金,"36,708,612","10,870",20.7,21.1,20.55,21.1,+,0.7,21.05,21.1
11,2303,聯電,"35,354,188","13,774",38.85,39.3,38.75,39.05,-,0.05,39.0,39.05
12,2618,長榮航,"33,812,312","11,106",23.5,23.85,23.1,23.85,+,0.45,23.8,23.85
13,6133,金橋,"30,907,186","11,646",21.15,23.15,20.8,23.15,+,2.1,23.15,0.0
14,2305,全友,"30,499,431","15,050",29.1,32.2,28.4,31.1,+,1.7,31.1,31.15
15,2603,長榮,"28,916,372","13,486",138.0,138.5,134.0,135.0,-,2.5,134.5,135.0
16,2834,臺企銀,"27,365,814","4,785",12.05,12.1,11.95,12.05,+,0.1,12.0,12.05
17,"=""00878""",國泰永續高股息,"26,952,494","11,708",15.74,15.82,15.69,15.79,+,0.09,15.79,15.8
18,3035,智原,"24,580,239","15,026",141.0,147.0,140.5,146.5,+,4.5,146.5,147.0
19,2883,凱基金,"24,377,026","4,769",11.75,12.0,11.65,11.95,+,0.2,11.9,11.95
20,2886,兆豐金,"23,640,371","10,463",29.95,30.0,29.6,29.75,-,0.15,29.7,29.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
