排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2615,萬海,"186,870,400","107,163",128.5,133.5,123.5,126.5,,0.0,126.0,126.5
2,2609,陽明,"157,042,134","92,985",87.1,87.8,82.0,83.7,-,3.2,83.7,83.8
3,2891,中信金,"122,713,094","29,184",43.25,43.35,42.75,42.8,-,0.1,42.8,42.9
4,6191,精成科,"84,031,001","55,013",83.1,87.3,82.1,86.8,+,5.2,86.7,86.8
5,2890,永豐金,"80,197,615","17,655",23.05,23.6,23.0,23.45,+,0.4,23.45,23.5
6,"=""00982A""",主動群益台灣強棒,"76,941,593","6,773",10.13,10.15,10.0,10.02,-,0.08,10.02,10.03
7,"=""00712""",復華富時不動產,"74,610,462","19,362",8.3,8.31,8.27,8.28,-,0.06,8.27,8.28
8,2303,聯電,"71,795,460","37,937",48.1,49.45,48.05,48.05,-,1.4,48.05,48.1
9,2882,國泰金,"70,895,243","24,523",65.0,67.2,65.0,65.7,+,0.1,65.6,65.7
10,2883,凱基金,"68,067,269","11,154",17.5,17.75,17.5,17.65,+,0.25,17.65,17.7
11,"=""00632R""",元大台灣50反1,"64,996,651","5,801",23.0,23.26,23.0,23.18,+,0.06,23.17,23.18
12,2408,南亞科,"60,853,818","25,460",43.15,43.75,42.55,42.55,-,0.3,42.55,42.6
13,"=""00715L""",期街口布蘭特正2,"57,122,901","8,695",9.74,9.74,9.64,9.7,-,0.25,9.69,9.7
14,"=""00919""",群益台灣精選高息,"56,402,722","26,392",22.77,22.8,22.62,22.64,-,0.13,22.64,22.65
15,3481,群創,"53,478,993","11,748",13.15,13.15,13.0,13.0,-,0.15,13.0,13.05
16,3645,達邁,"50,692,509","33,092",60.6,67.0,60.2,62.0,+,0.9,61.9,62.0
17,8072,陞泰,"50,313,294","30,647",51.6,54.4,50.5,51.5,+,0.9,51.4,51.5
18,2887,台新新光金,"46,234,260","8,518",16.75,17.1,16.75,17.1,+,0.35,17.05,17.1
19,2888,新光金,"45,712,498","5,070",11.8,12.0,11.8,12.0,+,0.15,11.95,12.0
20,2892,第一金,"40,533,724","11,451",27.2,27.2,26.85,27.2,-,0.05,27.15,27.2
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
