排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"352,323,536","41,667",34.2,34.65,33.75,34.1,-,0.1,34.1,34.15
2,1605,華新,"349,279,183","60,630",47.1,48.2,46.7,47.1,-,0.1,47.1,47.15
3,2610,華航,"302,421,463","24,506",26.85,27.1,26.55,27.1,+,0.3,27.05,27.1
4,6770,力積電,"260,805,462","17,642",58.2,58.8,57.7,57.8,-,0.3,57.8,57.9
5,2891,中信金,"236,161,970","20,428",26.8,27.15,26.3,27.15,+,0.05,27.15,27.2
6,2883,凱基金,"147,486,790","15,232",16.15,16.2,15.9,16.2,+,0.05,16.2,16.25
7,"=""00632R""",元大台灣50反1,"140,397,781","7,930",5.5,5.52,5.45,5.45,-,0.03,5.44,5.45
8,3481,群創,"124,659,979","11,597",14.2,14.2,13.9,13.95,-,0.2,13.95,14.0
9,"=""00637L""",元大滬深300正2,"124,410,448","13,807",15.71,16.23,15.61,16.23,+,0.52,16.22,16.23
10,6235,華孚,"110,944,634","51,472",44.8,46.2,44.15,45.9,+,1.25,45.75,45.9
11,2354,鴻準,"98,430,744","12,706",54.3,56.1,53.7,54.6,+,0.3,54.6,54.7
12,2317,鴻海,"98,246,343","35,106",111.0,113.0,110.0,113.0,+,2.5,113.0,113.5
13,2409,友達,"93,627,675","10,080",17.5,18.0,17.2,18.0,+,0.6,18.0,18.05
14,2885,元大金,"93,244,846","9,295",23.8,24.35,23.55,24.35,+,0.45,24.35,24.4
15,2303,聯電,"91,174,553","26,053",50.9,51.5,50.7,51.4,+,0.4,51.3,51.4
16,2603,長榮,"86,696,376","35,643",145.0,146.0,140.5,140.5,-,3.5,140.5,141.0
17,2881,富邦金,"85,596,400","14,573",63.5,64.2,62.5,64.1,+,0.9,64.0,64.1
18,2892,第一金,"82,475,268","7,353",26.8,27.35,26.45,27.35,+,0.4,27.35,27.4
19,2330,台積電,"81,962,870","34,286",542.0,560.0,540.0,560.0,+,13.0,559.0,560.0
20,5880,合庫金,"64,072,674","5,539",28.15,28.15,27.8,28.15,-,0.05,28.05,28.15
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
