排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"190,974,926","13,314",4.98,5.01,4.96,5.0,+,0.09,5.0,5.01
2,"=""00929""",復華台灣科技優息,"174,813,000","71,773",17.05,17.14,17.0,17.02,-,0.22,17.02,17.03
3,2303,聯電,"100,500,655","44,577",46.95,47.35,46.7,46.8,-,2.25,46.8,46.85
4,"=""00878""",國泰永續高股息,"86,977,692","52,813",19.69,19.77,19.56,19.64,-,0.26,19.63,19.64
5,"=""00712""",復華富時不動產,"64,229,526","26,958",8.55,8.56,8.51,8.54,-,0.19,8.54,8.55
6,3231,緯創,"62,008,420","30,941",92.8,94.2,92.5,93.2,-,2.1,93.2,93.3
7,1721,三晃,"61,788,100","24,520",18.75,19.5,18.3,18.75,+,0.55,18.75,18.8
8,"=""00919""",群益台灣精選高息,"61,021,299","30,589",20.2,20.25,20.1,20.15,-,0.29,20.15,20.16
9,"=""0056""",元大高股息,"60,959,949","43,112",32.99,33.18,32.92,33.1,-,0.52,33.09,33.1
10,2883,凱基金,"57,997,508","17,011",11.45,11.5,11.3,11.3,-,0.2,11.3,11.35
11,1524,耿鼎,"50,980,512","26,218",28.4,30.45,27.9,29.9,+,1.5,29.9,29.95
12,2618,長榮航,"49,371,807","13,694",27.35,27.95,27.3,27.3,-,0.25,27.3,27.35
13,2344,華邦電,"46,314,541","20,902",25.4,25.4,24.6,24.65,-,1.15,24.65,24.7
14,"=""00680L""",元大美債20正2,"44,585,154","3,804",7.23,7.24,7.19,7.2,-,0.35,7.19,7.2
15,2382,廣達,"43,216,214","24,565",202.0,206.0,201.0,202.5,-,8.0,202.0,202.5
16,2317,鴻海,"42,562,225","27,214",98.3,98.7,98.0,98.5,-,0.5,98.4,98.5
17,2891,中信金,"41,373,758","9,954",24.35,24.7,24.3,24.35,-,0.3,24.35,24.4
18,"=""00637L""",元大滬深300正2,"41,089,398","3,607",12.66,12.93,12.66,12.76,-,0.06,12.75,12.76
19,"=""00885""",富邦越南,"39,940,500","10,694",11.9,11.9,11.39,11.4,-,0.61,11.4,11.41
20,3715,定穎投控,"39,013,328","22,332",82.9,85.1,81.0,81.4,-,3.7,81.4,81.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
