排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"202,052,623","113,156",111.5,111.5,98.2,98.2,-,10.3,98.2,98.3
2,"=""00632R""",元大台灣50反1,"166,127,922","16,691",4.8,4.83,4.79,4.82,-,0.06,4.81,4.82
3,2363,矽統,"107,548,652","38,527",38.75,40.9,38.2,40.9,+,3.7,40.9,0.0
4,2303,聯電,"84,261,769","34,458",46.05,46.9,45.85,46.9,+,1.7,46.85,46.9
5,3715,定穎投控,"84,161,736","49,103",95.9,98.8,90.1,90.7,-,2.3,90.7,90.8
6,2382,廣達,"79,041,637","60,139",262.0,262.0,238.0,238.0,-,16.5,238.0,238.5
7,2891,中信金,"78,793,062","17,724",24.55,24.9,24.5,24.9,+,0.65,24.85,24.9
8,2344,華邦電,"78,229,348","22,893",28.0,28.15,27.35,27.95,+,0.5,27.9,27.95
9,"=""00929""",復華台灣科技優息,"68,807,109","21,913",17.51,17.57,17.41,17.42,+,0.07,17.42,17.43
10,2618,長榮航,"66,849,690","22,349",29.3,29.3,28.3,28.35,-,0.9,28.3,28.35
11,"=""00878""",國泰永續高股息,"65,564,089","27,209",20.97,21.07,20.71,20.72,-,0.03,20.72,20.73
12,2330,台積電,"61,670,562","43,385",542.0,544.0,540.0,544.0,+,12.0,543.0,544.0
13,2356,英業達,"56,502,331","29,793",52.1,52.1,48.1,48.1,-,3.0,48.05,48.1
14,"=""0056""",元大高股息,"52,560,900","29,057",36.03,36.22,35.69,35.78,-,0.01,35.77,35.78
15,"=""00919""",群益台灣精選高息,"49,941,628","23,745",20.91,20.96,20.68,20.68,-,0.13,20.67,20.68
16,3481,群創,"47,448,559","10,639",12.4,12.5,12.2,12.25,-,0.05,12.25,12.3
17,"=""00665L""",富邦�琤肭磪囓�2,"47,415,484","3,173",6.83,6.95,6.83,6.92,+,0.39,6.91,6.92
18,3006,晶豪科,"47,135,224","31,781",96.1,99.0,92.3,93.7,-,0.7,93.7,93.8
19,2376,技嘉,"45,429,914","35,561",302.0,303.5,274.0,274.0,-,15.5,274.0,274.5
20,2890,永豐金,"45,142,934","12,905",18.0,18.3,17.9,18.25,+,0.55,18.2,18.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
