排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"187,601,867","6,523",4.93,4.94,4.89,4.89,-,0.11,4.89,4.9
2,"=""00929""",復華台灣科技優息,"110,374,048","19,417",17.28,17.41,17.28,17.41,+,0.31,17.41,17.42
3,3715,定穎投控,"94,880,019","52,463",86.2,88.8,85.8,87.0,+,2.5,87.0,87.1
4,2618,長榮航,"78,043,910","21,031",28.55,29.1,28.2,28.85,+,0.25,28.8,28.85
5,"=""00680L""",元大美債20正2,"74,368,450","4,513",7.67,7.71,7.64,7.69,+,0.41,7.68,7.69
6,3481,群創,"64,550,888","13,128",11.95,12.45,11.95,12.35,+,0.45,12.35,12.4
7,3231,緯創,"63,688,278","35,736",92.9,94.4,92.1,92.8,+,3.3,92.8,92.9
8,2303,聯電,"52,322,405","21,493",47.9,48.3,47.6,48.25,+,1.25,48.2,48.25
9,2388,威盛,"50,417,038","28,243",124.0,132.0,123.0,132.0,+,12.0,132.0,0.0
10,"=""00878""",國泰永續高股息,"49,964,419","20,639",19.88,20.01,19.88,19.96,+,0.35,19.96,19.97
11,2382,廣達,"49,455,245","29,353",199.5,204.0,198.0,201.0,+,10.0,201.0,201.5
12,2409,友達,"48,357,324","12,681",15.3,16.0,15.3,15.9,+,0.7,15.9,15.95
13,2883,凱基金,"46,694,630","12,440",11.25,11.35,11.15,11.2,,0.0,11.2,11.25
14,2610,華航,"46,487,103","13,094",20.0,20.45,19.75,20.45,+,0.45,20.4,20.45
15,"=""00712""",復華富時不動產,"45,911,390","8,005",8.88,8.95,8.87,8.94,+,0.26,8.93,8.94
16,"=""00637L""",元大滬深300正2,"38,592,661","3,551",13.59,13.69,13.44,13.44,-,0.06,13.44,13.45
17,2363,矽統,"38,312,287","23,364",55.5,58.7,53.7,58.1,+,4.7,58.1,58.2
18,"=""00934""",中信成長高股息,"37,261,696","8,262",15.33,15.44,15.33,15.43,+,0.26,15.42,15.43
19,"=""01003T""",兆豐新光R1,"33,137,060",50,21.55,21.6,21.53,21.53,-,0.02,21.53,21.54
20,"=""00688L""",國泰20年美債正2,"31,457,001","1,663",7.6,7.65,7.58,7.62,+,0.4,7.62,7.63
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
