排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00677U""",期富邦VIX,"450,828,606","17,635",1.96,1.96,1.84,1.84,-,0.14,1.84,1.85
2,3481,群創,"427,771,307","88,605",23.8,24.2,23.2,24.0,+,0.5,23.95,24.0
3,2303,聯電,"347,099,184","120,353",51.7,55.0,51.5,54.0,+,2.5,53.9,54.0
4,2610,華航,"284,792,489","55,463",15.45,16.3,15.4,16.25,+,0.95,16.25,16.3
5,2603,長榮,"275,632,802","75,998",50.7,52.7,50.1,52.3,+,1.8,52.2,52.3
6,2609,陽明,"275,160,137","81,730",46.0,47.6,45.3,46.2,-,0.15,46.15,46.2
7,2409,友達,"251,225,092","56,993",23.4,23.75,22.8,23.35,+,0.15,23.35,23.4
8,2002,中鋼,"203,017,728","60,523",27.3,28.25,27.3,28.15,+,1.25,28.15,28.2
9,6116,彩晶,"151,449,467","33,262",16.45,16.75,16.2,16.5,+,0.1,16.45,16.5
10,2027,大成鋼,"140,550,923","55,004",38.1,40.9,37.85,39.35,+,1.5,39.35,39.4
11,3576,聯合再生,"132,045,408","36,399",15.3,16.2,15.2,15.8,+,0.75,15.8,15.85
12,"=""00632R""",元大台灣50反1,"122,440,880","8,073",5.99,6.01,5.92,5.92,-,0.04,5.92,5.93
13,2344,華邦電,"103,267,162","32,794",30.3,31.2,30.1,31.2,+,1.05,31.15,31.2
14,2457,飛宏,"71,486,438","34,512",40.85,42.75,40.05,41.95,+,3.05,41.95,42.0
15,3059,華晶科,"70,357,617","34,442",44.25,47.7,44.0,44.2,+,0.4,44.2,44.25
16,1455,集盛,"68,583,337","17,098",14.0,15.0,14.0,14.4,+,0.75,14.35,14.4
17,"=""00881""",國泰台灣科技龍頭,"66,107,659","18,781",17.99,18.15,17.88,18.15,+,0.16,18.15,18.16
18,2888,新光金,"65,650,352","5,781",9.0,9.02,8.96,9.0,-,0.02,8.99,9.0
19,2023,燁輝,"65,100,460","15,424",14.5,15.4,14.5,15.15,+,0.85,15.15,15.2
20,1314,中石化,"61,717,620","11,678",11.35,11.45,11.3,11.35,+,0.05,11.35,11.4
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
