排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2363,矽統,"187,637,377","79,112",34.25,34.9,32.75,34.45,+,0.85,34.4,34.45
2,2337,旺宏,"141,737,183","51,411",35.2,35.55,33.5,34.75,+,2.4,34.7,34.75
3,3231,緯創,"96,733,201","45,869",113.5,114.5,111.0,112.0,+,2.5,111.5,112.0
4,"=""00632R""",元大台灣50反1,"87,923,593","3,320",4.8,4.83,4.8,4.81,-,0.03,4.81,4.82
5,"=""00637L""",元大滬深300正2,"86,345,274","7,433",15.11,15.11,14.76,14.77,-,0.27,14.77,14.78
6,3715,定穎投控,"70,419,495","34,909",53.9,57.9,53.9,57.9,+,5.2,57.9,0.0
7,"=""00929""",復華台灣科技優息,"68,255,674","15,013",16.77,16.8,16.73,16.76,+,0.1,16.76,16.77
8,2618,長榮航,"66,154,729","22,331",32.55,32.55,31.7,31.8,-,0.5,31.8,31.85
9,2402,毅嘉,"62,481,481","29,400",39.45,42.7,39.15,42.7,+,3.85,42.7,0.0
10,3481,群創,"59,688,878","18,372",14.8,14.85,14.4,14.5,-,0.2,14.45,14.5
11,2436,偉詮電,"56,819,711","33,198",69.3,73.3,68.7,73.3,+,6.6,73.3,0.0
12,2382,廣達,"54,186,461","36,970",252.0,254.0,248.0,248.5,+,4.0,248.5,249.0
13,2331,精英,"46,719,653","18,333",40.5,40.65,38.3,39.4,-,0.7,39.35,39.4
14,2303,聯電,"46,702,986","21,714",45.85,46.4,45.75,46.4,+,1.1,46.35,46.4
15,2376,技嘉,"43,980,612","33,350",362.5,372.5,354.0,354.0,,0.0,354.0,354.5
16,"=""00878""",國泰永續高股息,"40,286,556","15,702",21.1,21.19,20.98,21.01,+,0.06,21.01,21.02
17,6213,聯茂,"39,363,010","23,738",88.8,96.4,87.6,96.4,+,8.7,96.4,0.0
18,1802,台玻,"37,669,658","11,400",18.8,20.6,18.8,20.35,+,1.6,20.3,20.35
19,2485,兆赫,"35,208,915","17,267",24.85,26.9,24.7,26.3,+,1.5,26.25,26.3
20,2301,光寶科,"32,063,885","20,337",145.0,145.5,137.5,138.5,-,3.0,138.5,139.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
