排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,9105,泰金寶-DR,"311,096,422","56,634",8.25,8.97,8.2,8.5,+,0.31,8.49,8.5
2,3706,神達,"211,847,485","99,320",83.0,86.8,82.7,83.0,+,3.1,83.0,83.1
3,2312,金寶,"173,615,113","47,589",29.9,32.2,29.8,32.2,+,2.9,32.2,0.0
4,"=""00632R""",元大台灣50反1,"140,477,707","4,300",3.32,3.32,3.28,3.29,-,0.06,3.29,3.3
5,"=""00637L""",元大滬深300正2,"115,371,012","14,336",16.44,16.48,15.82,15.85,-,0.52,15.85,15.86
6,2610,華航,"98,708,392","22,934",24.4,24.75,24.3,24.6,+,0.45,24.55,24.6
7,2371,大同,"90,747,769","31,605",49.35,53.2,48.2,52.4,+,4.0,52.3,52.4
8,2354,鴻準,"85,317,724","49,222",83.0,84.5,82.2,82.2,+,1.3,82.2,82.3
9,2609,陽明,"84,315,590","55,874",77.3,78.8,76.7,77.5,-,1.8,77.5,77.6
10,1802,台玻,"75,865,042","23,669",19.4,20.8,19.35,20.65,+,1.15,20.65,20.7
11,"=""00665L""",富邦�琤肭磪囓�2,"72,901,644","5,166",7.93,7.98,7.61,7.64,-,0.31,7.64,7.65
12,"=""00929""",復華台灣科技優息,"63,798,934","14,314",17.92,18.07,17.92,18.03,+,0.15,18.02,18.03
13,"=""00715L""",期街口布蘭特正2,"60,551,879","5,913",13.3,13.47,13.3,13.32,+,0.33,13.32,13.33
14,"=""00753L""",中信中國50正2,"60,503,902","7,684",8.76,8.81,8.38,8.4,-,0.47,8.4,8.41
15,3231,緯創,"58,780,257","28,457",115.5,121.0,115.5,118.5,+,4.5,118.5,119.0
16,2888,新光金,"53,574,669","4,337",11.65,11.7,11.6,11.7,+,0.05,11.65,11.7
17,2303,聯電,"50,873,807","18,925",44.75,45.2,44.45,44.45,+,0.05,44.45,44.5
18,2356,英業達,"47,105,436","25,315",51.9,52.2,50.7,50.7,-,0.3,50.7,50.8
19,2884,玉山金,"45,390,124","13,037",27.3,27.45,27.1,27.45,+,0.1,27.4,27.45
20,3481,群創,"42,798,207","9,072",15.35,15.7,15.35,15.5,+,0.25,15.5,15.55
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
