排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"131,415,329","25,457",12.85,13.4,12.85,13.25,+,0.6,13.25,13.3
2,2329,華泰,"121,558,691","62,668",64.8,67.5,63.7,64.9,+,0.9,64.8,64.9
3,"=""00919""",群益台灣精選高息,"116,568,315","28,028",22.01,22.18,22.0,22.12,+,0.25,22.12,22.13
4,2883,凱基金,"107,532,987","21,695",12.55,12.6,12.3,12.35,-,0.2,12.35,12.4
5,"=""00632R""",元大台灣50反1,"103,889,693","2,355",4.6,4.63,4.59,4.61,,0.0,4.61,4.62
6,9919,康那香,"102,277,334","41,385",32.2,34.5,32.0,32.8,+,1.3,32.7,32.8
7,"=""00715L""",期街口布蘭特正2,"98,313,310","16,271",14.16,14.17,13.68,13.73,-,0.88,13.72,13.73
8,3013,晟銘電,"87,288,787","41,372",49.2,52.4,48.4,48.7,+,1.0,48.7,48.75
9,"=""00929""",復華台灣科技優息,"82,586,441","22,169",18.47,18.63,18.47,18.56,+,0.18,18.55,18.56
10,2367,燿華,"80,065,949","27,541",22.2,23.3,21.65,22.75,+,0.55,22.75,22.8
11,2355,敬鵬,"72,505,021","39,005",51.0,55.7,50.5,54.6,+,3.4,54.6,54.7
12,2618,長榮航,"69,659,272","19,912",31.1,31.8,31.0,31.5,+,0.4,31.45,31.5
13,2409,友達,"66,479,835","14,245",16.75,17.25,16.75,16.85,+,0.4,16.8,16.85
14,1605,華新,"60,863,032","29,669",39.3,40.5,38.35,38.35,+,0.05,38.35,38.4
15,2609,陽明,"60,360,458","32,003",44.05,45.5,43.9,45.15,+,1.85,45.1,45.15
16,2606,裕民,"55,641,754","28,069",53.5,56.9,53.3,56.9,+,5.1,56.9,0.0
17,2313,華通,"55,531,306","30,220",73.4,74.9,72.7,72.9,+,0.8,72.9,73.0
18,"=""00673R""",期元大S&P原油反1,"55,062,830","2,883",8.11,8.27,8.11,8.25,+,0.25,8.25,8.26
19,3715,定穎投控,"54,224,028","31,503",109.0,110.5,98.6,100.0,-,9.0,99.9,100.0
20,"=""00680L""",元大美債20正2,"54,058,128","4,923",8.83,8.86,8.81,8.85,+,0.23,8.85,8.86
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
