排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"263,742,328","84,699",36.6,37.15,35.0,35.05,-,1.2,35.05,35.1
2,"=""00632R""",元大台灣50反1,"235,627,379","6,563",5.49,5.53,5.48,5.52,,0.0,5.51,5.52
3,2610,華航,"214,671,266","60,335",29.6,29.8,28.15,28.2,-,1.1,28.2,28.25
4,1605,華新,"212,054,364","80,352",44.95,46.0,42.5,43.95,+,0.15,43.9,43.95
5,3481,群創,"154,744,342","43,781",14.7,14.75,13.95,13.95,-,0.7,13.95,14.0
6,"=""00637L""",元大滬深300正2,"152,618,402","21,162",14.8,15.41,14.64,15.18,-,0.35,15.17,15.18
7,2409,友達,"122,265,707","28,308",17.75,17.8,17.0,17.0,-,0.7,17.0,17.05
8,2888,新光金,"86,045,399","13,720",10.05,10.1,9.98,9.98,-,0.02,9.98,9.99
9,6443,元晶,"80,681,988","38,201",47.1,48.6,46.7,48.25,+,1.75,48.25,48.3
10,2002,中鋼,"76,597,037","25,842",36.6,36.8,36.1,36.1,-,0.5,36.1,36.15
11,1609,大亞,"66,041,786","29,470",28.65,30.9,28.6,29.95,+,1.5,29.95,30.0
12,2883,凱基金,"62,138,082","17,655",18.2,18.35,18.15,18.2,+,0.05,18.15,18.2
13,1708,東鹼,"59,414,301","28,239",62.1,62.8,57.7,59.9,-,1.4,59.8,59.9
14,2891,中信金,"56,100,981","14,498",29.1,29.7,29.05,29.7,+,0.6,29.65,29.7
15,2303,聯電,"51,833,901","22,583",46.0,46.1,45.25,45.75,+,0.25,45.75,45.8
16,2603,長榮,"49,643,058","23,748",141.0,142.5,139.0,139.0,-,0.5,139.0,139.5
17,9958,世紀鋼,"49,006,386","28,580",129.5,138.0,128.5,133.5,+,6.0,133.0,133.5
18,2027,大成鋼,"44,808,079","20,797",48.85,49.05,46.1,46.2,-,2.3,46.15,46.2
19,2834,臺企銀,"43,367,314","9,529",12.9,13.05,12.8,12.9,+,0.1,12.9,12.95
20,1717,長興,"40,622,294","20,451",40.5,40.6,37.4,37.45,-,1.95,37.45,37.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
