排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"213,046,685","11,455",12.0,12.05,11.9,11.9,-,0.15,11.9,11.95
2,"=""00637L""",元大滬深300正2,"121,567,999","14,849",17.35,17.38,17.03,17.11,-,0.2,17.1,17.11
3,"=""00929""",復華台灣科技優息,"114,191,570","51,561",18.91,18.94,18.84,18.85,-,0.09,18.85,18.86
4,"=""00632R""",元大台灣50反1,"113,452,429","3,588",3.4,3.41,3.38,3.4,,0.0,3.39,3.4
5,"=""00753L""",中信中國50正2,"104,651,258","13,622",10.8,10.85,10.4,10.44,-,0.76,10.44,10.45
6,"=""00665L""",富邦�琤肭磪囓�2,"74,077,025","7,802",8.93,9.1,8.78,8.83,-,0.52,8.83,8.84
7,2615,萬海,"69,390,810","36,756",100.0,103.5,97.9,99.2,+,1.2,99.1,99.2
8,"=""0056""",元大高股息,"67,272,403","43,632",38.7,38.77,38.43,38.57,-,0.09,38.57,38.58
9,2609,陽明,"60,124,019","34,967",70.1,71.7,69.7,70.5,+,1.5,70.5,70.6
10,2399,映泰,"59,372,069","30,106",30.45,32.9,30.3,32.0,+,1.9,32.0,32.05
11,"=""00680L""",元大美債20正2,"59,326,930","4,863",9.47,9.49,9.45,9.46,-,0.04,9.45,9.46
12,2498,宏達電,"54,843,804","28,460",48.85,52.0,47.8,52.0,+,4.65,52.0,0.0
13,"=""00882""",中信中國高股息,"52,732,304","9,041",12.84,12.85,12.65,12.72,-,0.1,12.72,12.73
14,"=""00919""",群益台灣精選高息,"47,803,908","29,782",23.69,23.76,23.66,23.67,-,0.01,23.67,23.68
15,3481,群創,"47,586,472","11,137",16.15,16.2,15.9,16.0,-,0.15,15.95,16.0
16,2887,台新新光金,"44,472,148","8,911",18.3,18.4,18.25,18.4,,0.0,18.4,18.45
17,2014,中鴻,"44,154,691","17,521",22.55,22.95,22.1,22.95,+,0.4,22.95,23.0
18,"=""00878""",國泰永續高股息,"43,074,966","31,403",22.71,22.75,22.64,22.7,-,0.05,22.69,22.7
19,2317,鴻海,"36,339,680","33,125",189.0,190.0,185.5,187.0,-,0.5,187.0,187.5
20,"=""00650L""",復華香港正2,"34,313,744","4,586",13.6,13.74,13.22,13.38,-,0.8,13.38,13.39
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
