排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2317,鴻海,"297,865,611","151,793",118.5,135.0,117.0,134.5,+,11.0,134.0,134.5
2,"=""00878""",國泰永續高股息,"211,429,337","79,481",18.89,19.69,18.6,19.68,+,0.1,19.68,19.69
3,"=""00919""",群益台灣精選高息,"211,338,055","63,194",19.81,20.93,19.5,20.93,+,0.65,20.92,20.93
4,"=""0056""",元大高股息,"188,197,093","86,641",30.78,32.21,30.2,32.21,+,0.66,32.21,32.22
5,"=""00632R""",元大台灣50反1,"185,858,054","35,329",27.17,27.58,25.72,25.72,-,0.91,25.71,25.72
6,"=""00929""",復華台灣科技優息,"150,714,854","15,193",15.56,16.41,15.46,16.4,+,0.27,16.39,16.4
7,"=""00712""",復華富時不動產,"124,952,951","32,679",8.4,8.48,8.28,8.47,-,0.67,8.47,8.48
8,2888,新光金,"118,493,878","12,165",10.5,10.8,10.35,10.7,-,0.25,10.65,10.7
9,2344,華邦電,"106,332,724","26,843",14.2,15.45,13.6,15.3,+,0.25,15.3,15.35
10,2891,中信金,"105,343,985","31,965",36.5,37.5,36.05,37.25,-,0.15,37.25,37.3
11,"=""00940""",元大台灣價值高息,"96,502,690","14,775",7.93,8.35,7.79,8.35,+,0.29,8.35,8.36
12,"=""00715L""",期街口布蘭特正2,"92,905,683","10,240",9.96,10.12,9.85,10.12,-,0.39,10.12,10.13
13,"=""00680L""",元大美債20正2,"91,822,107","6,665",7.1,7.22,7.06,7.19,-,0.51,7.18,7.19
14,2610,華航,"88,889,611","24,659",19.3,22.1,19.1,21.95,+,1.85,21.95,22.0
15,3481,群創,"84,429,866","16,835",12.7,13.2,12.35,13.2,+,0.1,13.15,13.2
16,2883,凱基金,"81,737,754","16,586",15.0,15.25,14.65,15.2,-,0.3,15.2,15.25
17,2618,長榮航,"81,267,669","32,993",35.5,40.5,35.5,40.5,+,3.65,40.5,0.0
18,2330,台積電,"81,264,878","188,545",848.0,889.0,836.0,889.0,+,26.0,888.0,889.0
19,2408,南亞科,"78,901,108","37,193",30.85,33.85,30.0,33.0,-,0.2,33.0,33.05
20,2887,台新新光金,"73,924,045","18,662",15.2,15.55,14.9,15.35,-,0.25,15.35,15.4
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
