排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"389,208,843","103,295",29.35,29.85,28.7,28.9,,0.0,28.85,28.9
2,2888,新光金,"359,920,386","41,566",10.0,10.2,9.96,10.15,-,0.2,10.15,10.2
3,1605,華新,"328,649,303","112,238",44.9,45.3,43.0,45.3,+,2.55,45.25,45.3
4,2618,長榮航,"188,329,815","66,911",35.95,36.3,34.8,34.8,-,0.55,34.75,34.8
5,"=""00632R""",元大台灣50反1,"122,843,754","4,123",5.36,5.4,5.35,5.36,-,0.02,5.35,5.36
6,5608,四維航,"112,234,604","49,109",49.0,51.9,48.1,48.25,+,1.0,48.25,48.3
7,"=""00637L""",元大滬深300正2,"99,568,173","12,282",16.76,16.8,16.2,16.46,-,0.31,16.46,16.47
8,2603,長榮,"97,083,572","38,123",143.0,144.5,142.0,143.5,+,2.0,143.5,144.0
9,1760,寶齡富錦,"95,024,990","59,389",160.0,172.0,155.0,162.0,+,2.0,161.5,162.0
10,2637,慧洋-KY,"88,735,811","45,511",100.0,107.0,98.5,98.6,+,0.1,98.6,98.7
11,2606,裕民,"83,006,935","44,572",66.5,71.2,65.9,65.9,+,1.1,65.9,66.0
12,1708,東鹼,"82,846,265","40,884",69.2,71.4,68.0,69.0,+,0.3,68.9,69.0
13,6443,元晶,"73,122,808","35,167",47.9,48.9,47.55,48.6,+,1.2,48.6,48.65
14,2409,友達,"68,438,363","21,643",18.6,18.9,18.3,18.85,+,0.3,18.8,18.85
15,3481,群創,"65,009,830","18,927",15.55,15.75,15.3,15.55,+,0.15,15.55,15.6
16,2303,聯電,"63,807,807","26,208",47.45,47.65,47.1,47.65,+,1.0,47.6,47.65
17,2605,新興,"63,146,714","21,795",29.05,30.95,29.0,29.2,+,1.05,29.2,29.25
18,2834,臺企銀,"60,863,801","14,164",12.65,12.7,12.35,12.7,+,0.1,12.65,12.7
19,1219,福壽,"59,527,224","19,974",26.7,28.2,26.2,28.2,+,2.55,28.2,0.0
20,2883,凱基金,"44,922,219","11,792",18.6,18.75,18.4,18.75,+,0.25,18.7,18.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
