排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2317,鴻海,"179,516,827","103,277",161.5,168.5,161.0,167.5,+,11.5,167.0,167.5
2,"=""00632R""",元大台灣50反1,"175,874,748","6,693",3.85,3.86,3.83,3.85,-,0.05,3.85,3.86
3,2888,新光金,"168,432,321","24,231",8.72,9.15,8.7,8.95,+,0.29,8.95,8.96
4,2618,長榮航,"153,640,820","51,008",38.15,38.5,37.3,37.35,-,0.35,37.35,37.4
5,"=""00929""",復華台灣科技優息,"110,350,584","31,440",20.38,20.39,20.2,20.21,+,0.04,20.21,20.22
6,2891,中信金,"85,113,438","27,327",34.95,36.35,34.8,36.1,+,1.35,36.1,36.15
7,"=""00940""",元大台灣價值高息,"83,910,063","19,989",9.6,9.63,9.58,9.6,+,0.04,9.59,9.6
8,2880,華南金,"72,103,132","19,272",24.45,25.5,24.45,25.45,+,1.2,25.4,25.45
9,"=""00878""",國泰永續高股息,"68,459,634","28,590",22.58,22.68,22.47,22.63,+,0.33,22.62,22.63
10,2486,一詮,"67,307,982","26,277",77.9,82.0,77.6,82.0,+,7.4,82.0,0.0
11,2367,燿華,"61,119,230","23,618",27.2,28.4,27.1,27.7,+,0.8,27.65,27.7
12,2883,凱基金,"60,434,747","10,773",13.75,14.0,13.65,13.85,+,0.2,13.8,13.85
13,"=""00665L""",富邦�琤肭磪囓�2,"57,691,339","4,484",7.25,7.25,7.05,7.06,-,0.05,7.05,7.06
14,"=""00680L""",元大美債20正2,"57,591,379","3,523",8.16,8.19,8.14,8.19,+,0.17,8.18,8.19
15,2501,國建,"56,978,149","27,357",41.0,41.3,38.85,39.35,-,1.15,39.3,39.35
16,"=""00637L""",元大滬深300正2,"56,383,242","6,002",14.68,14.84,14.52,14.52,-,0.08,14.52,14.53
17,2449,京元電子,"56,358,224","40,209",90.9,91.0,84.3,87.0,-,6.5,87.0,87.1
18,2515,中工,"53,508,043","14,361",17.5,17.65,17.0,17.2,-,0.25,17.2,17.25
19,1314,中石化,"53,471,212","11,504",11.5,11.5,11.2,11.25,-,0.1,11.25,11.3
20,9945,潤泰新,"50,167,986","30,189",43.4,44.4,42.4,43.1,+,0.65,43.1,43.15
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
