排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"564,320,620","155,300",42.75,42.75,38.5,38.55,-,4.1,38.55,38.6
2,2303,聯電,"491,919,725","154,553",50.5,51.9,48.4,48.45,-,1.55,48.45,48.5
3,3481,群創,"201,800,575","29,529",13.45,13.5,13.0,13.05,-,0.4,13.05,13.1
4,"=""00677U""",期富邦VIX,"199,857,327","13,625",4.11,4.2,4.1,4.18,+,0.09,4.17,4.18
5,"=""00632R""",元大台灣50反1,"159,210,951","10,733",6.61,6.65,6.57,6.63,+,0.02,6.62,6.63
6,2344,華邦電,"143,160,358","46,234",28.45,28.85,27.15,27.3,-,1.15,27.25,27.3
7,2401,凌陽,"127,375,854","29,401",21.4,22.45,21.2,22.45,+,2.0,22.45,0.0
8,6116,彩晶,"124,716,972","21,559",12.5,12.65,12.1,12.1,-,0.25,12.1,12.15
9,"=""00881""",國泰台灣科技龍頭,"123,271,153","49,048",16.8,16.86,16.52,16.55,-,0.68,16.54,16.55
10,2409,友達,"116,987,988","15,390",14.25,14.25,13.75,13.9,-,0.25,13.9,13.95
11,2317,鴻海,"106,622,057","56,730",106.5,107.0,103.0,104.0,-,3.5,103.5,104.0
12,3037,欣興,"98,307,324","51,745",95.0,99.9,93.4,99.4,+,4.5,99.4,99.5
13,2615,萬海,"90,386,728","36,079",52.1,52.5,47.05,49.05,-,1.35,49.0,49.05
14,2883,凱基金,"86,804,521","18,570",9.69,9.69,9.4,9.47,-,0.24,9.46,9.47
15,1314,中石化,"79,345,017","15,032",10.85,10.85,10.3,10.35,-,0.5,10.35,10.4
16,"=""00637L""",元大滬深300正2,"78,725,633","7,525",30.62,31.25,30.33,31.25,+,0.04,31.25,31.26
17,2009,第一銅,"75,004,223","32,021",31.1,33.4,28.55,28.55,-,2.25,28.55,28.6
18,3704,合勤控,"73,625,467","28,524",45.0,46.55,40.7,42.85,+,0.2,42.8,42.85
19,2328,廣宇,"71,612,685","31,284",35.6,35.6,32.7,33.15,-,2.35,33.1,33.15
20,3711,日月光投控,"68,233,277","32,069",93.0,96.3,91.2,92.2,+,1.8,92.2,92.3
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
