排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00929""",復華台灣科技優息,"267,791,660","62,761",17.45,17.8,17.4,17.65,+,0.35,17.65,17.66
2,2313,華通,"147,738,238","55,957",46.9,50.7,46.65,50.4,+,4.3,50.3,50.4
3,2363,矽統,"144,503,419","59,991",37.35,38.2,36.35,36.45,-,0.15,36.45,36.5
4,3481,群創,"129,180,573","32,730",14.0,14.05,13.65,13.75,-,0.55,13.75,13.8
5,2409,友達,"109,775,111","25,596",16.95,17.1,16.8,16.85,-,0.7,16.85,16.9
6,"=""00919""",群益台灣精選高息,"85,150,724","25,344",21.38,21.38,21.21,21.29,+,0.1,21.28,21.29
7,3231,緯創,"61,781,854","29,773",112.5,114.5,112.5,113.5,+,1.0,113.5,114.0
8,3715,定穎投控,"61,638,232","35,429",59.0,62.5,58.2,60.6,+,2.8,60.6,60.7
9,8112,至上,"54,962,600","28,335",50.5,55.2,50.5,55.2,+,5.0,55.2,0.0
10,2401,凌陽,"53,925,683","27,515",34.8,34.9,33.0,33.05,-,2.05,33.05,33.1
11,"=""00878""",國泰永續高股息,"53,691,665","20,125",20.95,21.1,20.95,21.04,+,0.09,21.03,21.04
12,2382,廣達,"47,917,232","33,402",246.0,254.0,246.0,254.0,+,9.0,253.5,254.0
13,2618,長榮航,"40,685,191","11,968",31.8,32.05,31.65,31.65,-,0.15,31.65,31.7
14,1101,台泥,"39,906,142","30,576",34.9,34.95,34.35,34.4,-,0.6,34.4,34.45
15,"=""00637L""",元大滬深300正2,"39,510,944","4,381",15.15,15.18,15.0,15.1,-,0.12,15.1,15.11
16,2303,聯電,"38,798,427","14,793",46.9,47.0,46.35,46.7,+,0.15,46.65,46.7
17,"=""00665L""",富邦�琤肭磪囓�2,"36,326,470","3,317",7.45,7.47,7.27,7.4,-,0.18,7.39,7.4
18,1802,台玻,"36,254,421","13,708",21.2,21.2,20.0,20.1,-,1.0,20.05,20.1
19,2356,英業達,"36,120,330","23,395",56.5,57.5,56.2,56.6,+,0.7,56.6,56.7
20,"=""00915""",凱基優選高股息30,"34,820,002","7,645",21.2,21.42,21.15,21.36,+,0.4,21.35,21.36
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
