排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"534,944,681","117,674",27.9,28.75,27.55,28.5,+,0.1,28.5,28.55
2,2618,長榮航,"320,035,281","86,304",27.5,28.95,27.2,28.65,+,0.75,28.6,28.65
3,2603,長榮,"236,128,166","104,073",147.0,149.0,142.5,143.5,-,0.5,143.0,143.5
4,3481,群創,"182,542,240","39,538",19.15,19.2,18.65,18.85,-,0.1,18.85,18.9
5,2303,聯電,"145,655,452","53,570",68.2,68.2,66.5,66.5,,0.0,66.5,66.6
6,2409,友達,"136,292,405","30,590",22.05,22.2,21.7,21.9,,0.0,21.9,21.95
7,2609,陽明,"133,479,920","59,083",129.5,131.5,125.0,127.0,+,0.5,126.5,127.0
8,2615,萬海,"105,359,209","76,574",197.0,203.0,192.0,197.0,+,6.0,196.5,197.0
9,"=""00632R""",元大台灣50反1,"101,059,825","5,741",5.23,5.26,5.22,5.26,-,0.02,5.25,5.26
10,2498,宏達電,"79,211,591","41,926",86.0,86.8,81.1,81.3,-,2.7,81.3,81.4
11,2888,新光金,"76,157,358","9,867",10.9,10.9,10.75,10.8,,0.0,10.8,10.85
12,2014,中鴻,"70,436,999","33,046",39.75,41.0,39.0,39.15,+,0.15,39.15,39.2
13,2883,凱基金,"65,374,138","16,630",16.75,16.8,16.5,16.5,-,0.2,16.5,16.55
14,6443,元晶,"62,466,860","29,874",41.55,41.95,40.1,40.85,-,0.15,40.85,40.9
15,"=""00715L""",期街口布蘭特正2,"61,544,381","6,815",9.54,9.6,9.45,9.51,+,0.34,9.51,9.52
16,2891,中信金,"57,223,418","16,815",26.0,26.0,25.7,25.95,-,0.05,25.95,26.0
17,2002,中鋼,"52,550,307","19,750",34.5,34.85,34.1,34.1,-,0.25,34.1,34.15
18,"=""00637L""",元大滬深300正2,"51,586,761","7,853",22.43,22.86,22.08,22.74,+,0.41,22.74,22.75
19,2027,大成鋼,"51,147,724","29,365",48.55,49.5,47.6,47.6,-,0.35,47.6,47.65
20,2371,大同,"50,874,540","18,053",34.65,34.8,33.9,33.9,-,0.55,33.9,33.95
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
