排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"171,418,949","65,778",46.0,50.7,44.95,50.1,+,2.6,50.0,50.1
2,"=""00632R""",元大台灣50反1,"108,080,852","4,028",5.34,5.35,5.3,5.32,,0.0,5.31,5.32
3,"=""00715L""",期街口布蘭特正2,"102,336,472","15,812",12.11,12.11,11.76,11.83,-,0.8,11.83,11.84
4,2371,大同,"87,056,317","27,165",34.2,37.4,34.15,37.4,+,3.4,37.4,0.0
5,2382,廣達,"72,350,266","48,254",96.3,101.5,95.6,101.5,+,9.2,101.5,0.0
6,2317,鴻海,"72,076,682","35,447",103.5,104.0,102.0,102.5,-,2.5,102.5,103.0
7,2888,新光金,"67,381,632","12,926",8.4,8.41,8.15,8.2,-,0.27,8.2,8.21
8,"=""00878""",國泰永續高股息,"65,243,896","20,319",17.75,17.81,17.7,17.79,+,0.04,17.79,17.8
9,2618,長榮航,"61,990,148","12,991",27.65,28.05,27.1,28.0,+,0.35,27.95,28.0
10,"=""00637L""",元大滬深300正2,"59,764,122","8,789",15.33,15.37,15.01,15.02,-,0.26,15.02,15.03
11,3481,群創,"49,829,367","12,318",13.25,13.25,13.05,13.1,-,0.2,13.1,13.15
12,6235,華孚,"41,075,718","24,435",92.3,97.3,89.7,97.3,+,5.5,97.2,97.3
13,2457,飛宏,"40,453,040","23,143",68.8,73.8,68.3,73.2,+,4.3,73.1,73.2
14,2883,凱基金,"38,293,715","11,727",12.8,12.8,12.55,12.65,-,0.15,12.65,12.7
15,2303,聯電,"36,798,915","16,318",48.8,48.9,48.5,48.7,-,0.5,48.65,48.7
16,"=""00680L""",元大美債20正2,"35,890,143","3,358",11.83,11.91,11.83,11.88,+,0.24,11.88,11.89
17,1609,大亞,"31,687,549","14,710",28.9,29.7,28.4,29.55,+,0.6,29.55,29.6
18,2206,三陽工業,"30,704,992","14,771",58.5,59.9,57.3,59.5,+,2.1,59.4,59.5
19,1519,華城,"30,391,575","20,926",96.1,104.0,95.8,101.5,+,6.1,101.5,102.0
20,2882,國泰金,"29,601,386","16,207",43.55,43.55,42.65,42.65,-,1.05,42.65,42.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
