排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"267,794,096","136,796",126.5,128.5,116.5,120.5,-,8.5,120.5,121.0
2,2363,矽統,"185,783,867","74,342",26.65,28.85,25.85,26.4,,0.0,26.4,26.45
3,2382,廣達,"157,529,129","122,090",271.0,275.0,247.0,256.0,-,16.5,255.5,256.0
4,"=""00929""",復華台灣科技優息,"143,736,390","46,404",16.46,16.51,16.3,16.3,-,0.16,16.3,16.31
5,"=""00632R""",元大台灣50反1,"130,245,320","5,508",4.9,4.94,4.87,4.93,+,0.05,4.92,4.93
6,"=""00878""",國泰永續高股息,"120,049,072","54,095",21.33,21.43,20.9,21.05,-,0.27,21.05,21.06
7,2324,仁寶,"113,177,799","56,057",36.5,37.35,34.25,34.75,-,2.25,34.75,34.8
8,2329,華泰,"98,914,354","53,551",48.4,51.3,47.25,47.4,-,0.65,47.4,47.45
9,3706,神達,"93,857,417","46,420",44.0,47.0,43.7,44.05,+,0.95,44.05,44.1
10,2356,英業達,"86,158,789","49,773",59.5,60.2,55.7,57.0,-,2.5,56.9,57.0
11,3715,定穎投控,"64,813,019","30,156",41.9,42.05,39.55,41.3,+,0.75,41.3,41.35
12,2618,長榮航,"63,108,159","20,642",33.8,34.2,33.2,33.2,-,0.3,33.2,33.25
13,2610,華航,"55,515,383","18,826",24.0,24.45,23.6,23.65,-,0.45,23.65,23.7
14,2603,長榮,"54,057,259","26,251",106.0,110.5,105.5,107.0,+,1.0,107.0,107.5
15,2301,光寶科,"50,951,644","30,078",150.0,153.0,142.0,146.0,-,4.0,145.5,146.0
16,"=""00885""",富邦越南,"49,865,409","8,546",13.92,13.94,13.55,13.56,-,0.47,13.56,13.57
17,2368,金像電,"49,021,039","34,759",207.5,213.0,199.0,203.5,-,3.0,203.5,204.0
18,2609,陽明,"48,623,240","29,373",42.6,45.7,42.6,43.9,+,1.35,43.9,43.95
19,2332,友訊,"45,752,769","18,951",22.9,24.45,22.9,23.5,+,0.55,23.45,23.5
20,2606,裕民,"44,209,496","22,385",45.6,49.05,45.55,49.05,+,4.45,49.05,0.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
