排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"287,712,580","12,830",6.29,6.34,6.28,6.29,-,0.16,6.29,6.3
2,"=""0056""",元大高股息,"114,288,475","42,236",26.25,26.28,25.96,26.27,+,0.6,26.26,26.27
3,2303,聯電,"76,913,355","30,613",36.3,37.7,36.3,37.7,+,2.35,37.65,37.7
4,2618,長榮航,"61,786,371","20,839",28.7,28.85,27.85,27.9,-,0.1,27.9,27.95
5,1605,華新,"59,396,872","25,191",39.95,40.6,39.65,39.75,+,1.05,39.75,39.8
6,2609,陽明,"58,020,208","28,952",65.5,65.7,63.1,63.8,+,0.3,63.7,63.8
7,"=""00637L""",元大滬深300正2,"56,678,859","4,989",15.69,15.86,15.66,15.84,+,0.58,15.84,15.85
8,2603,長榮,"50,430,274","21,898",155.0,156.0,149.0,150.5,+,1.0,150.5,151.0
9,2610,華航,"45,960,639","12,615",20.25,20.35,19.75,19.75,+,0.1,19.75,19.8
10,"=""00893""",國泰智能電動車,"45,702,918","4,740",11.91,11.94,11.71,11.85,+,0.28,11.84,11.85
11,1714,和桐,"43,601,197","4,298",8.73,9.26,8.73,9.18,+,0.45,9.16,9.18
12,"=""00878""",國泰永續高股息,"43,050,156","15,764",16.03,16.13,16.0,16.08,+,0.21,16.07,16.08
13,2330,台積電,"42,455,417","31,696",429.5,432.0,427.0,429.0,+,12.0,428.5,429.0
14,3046,建��,"41,543,166","24,137",64.0,64.2,57.9,58.3,-,0.1,58.3,58.4
15,"=""00673R""",期元大S&P原油反1,"41,341,045","3,072",8.77,8.81,8.75,8.78,-,0.24,8.77,8.78
16,2891,中信金,"37,840,619","7,998",20.1,20.3,20.1,20.15,+,0.45,20.15,20.2
17,3037,欣興,"37,535,292","17,634",123.0,124.0,118.0,122.5,+,5.0,122.5,123.0
18,"=""00671R""",富邦NASDAQ反1,"35,393,034","1,910",6.52,6.55,6.49,6.5,-,0.29,6.5,6.51
19,2883,凱基金,"33,314,248","9,350",12.0,12.15,11.85,11.9,+,0.1,11.9,11.95
20,1101,台泥,"30,060,356","12,373",33.9,34.2,33.55,33.85,+,0.2,33.85,33.9
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
