排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"212,637,788","85,564",162.5,166.0,162.0,164.5,+,4.5,164.0,164.5
2,2609,陽明,"194,274,282","78,762",128.0,133.0,127.5,132.5,+,7.0,132.0,132.5
3,"=""00632R""",元大台灣50反1,"177,899,999","6,504",5.34,5.38,5.31,5.35,-,0.01,5.35,5.36
4,2409,友達,"174,176,515","42,866",21.65,22.4,21.65,22.3,+,0.8,22.25,22.3
5,3481,群創,"143,957,910","32,047",17.5,17.85,17.45,17.7,+,0.35,17.7,17.75
6,2610,華航,"112,225,543","31,022",27.0,27.25,26.3,26.5,-,0.45,26.5,26.55
7,2618,長榮航,"109,616,969","35,457",30.3,30.55,29.6,29.6,-,0.65,29.6,29.65
8,"=""00637L""",元大滬深300正2,"87,118,867","10,871",16.4,16.57,15.83,16.0,+,0.09,15.99,16.0
9,1708,東鹼,"73,382,571","34,100",44.7,48.4,44.45,48.4,+,4.4,48.4,0.0
10,2303,聯電,"59,759,854","25,064",52.7,53.1,51.8,52.5,,0.0,52.4,52.5
11,"=""00715L""",期街口布蘭特正2,"54,444,597","8,643",20.3,20.5,19.53,20.3,+,0.47,20.3,20.31
12,2906,高林,"50,716,169","21,578",25.4,27.5,25.4,27.5,+,2.5,27.5,0.0
13,2607,榮運,"49,598,396","22,529",39.7,40.8,39.3,39.3,-,0.3,39.3,39.35
14,2002,中鋼,"49,001,000","17,537",38.7,38.9,38.65,38.8,+,0.35,38.75,38.8
15,3037,欣興,"47,316,192","30,353",236.0,239.5,222.0,225.0,-,10.5,225.0,225.5
16,5608,四維航,"44,989,310","23,225",48.4,49.45,47.8,47.8,-,0.35,47.8,47.85
17,"=""00673R""",期元大S&P原油反1,"41,733,261","4,432",8.55,8.7,8.54,8.59,-,0.03,8.58,8.59
18,2883,凱基金,"40,270,973","12,919",17.6,17.75,17.4,17.55,+,0.05,17.5,17.55
19,2330,台積電,"38,562,552","87,337",574.0,577.0,572.0,572.0,-,3.0,572.0,573.0
20,2888,新光金,"38,491,228","5,865",10.1,10.15,10.0,10.05,,0.0,10.05,10.1
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
