排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2601,益航,"359,340,892","112,340",23.0,25.2,22.2,25.2,+,2.25,25.2,0.0
2,2002,中鋼,"297,852,055","96,996",36.1,37.75,36.0,37.45,+,1.7,37.4,37.45
3,2014,中鴻,"278,537,404","108,595",51.3,55.7,51.1,55.7,+,5.0,55.7,0.0
4,2027,大成鋼,"260,029,516","95,382",49.45,52.7,49.15,52.7,+,4.75,52.7,0.0
5,3481,群創,"238,792,181","52,691",21.25,21.6,20.8,21.35,+,0.35,21.35,21.4
6,2606,裕民,"172,274,339","80,753",80.0,86.0,79.5,85.0,+,6.0,84.9,85.0
7,2637,慧洋-KY,"166,348,635","73,122",104.0,111.5,103.0,107.0,+,5.0,107.0,107.5
8,2409,友達,"153,703,152","40,006",23.4,23.65,22.75,23.5,+,0.45,23.5,23.55
9,2618,長榮航,"145,050,234","39,412",21.0,21.3,20.8,20.85,-,0.7,20.85,20.9
10,1605,華新,"137,224,933","46,297",26.4,28.45,26.25,28.45,+,2.55,28.45,0.0
11,2023,燁輝,"130,451,729","28,989",25.65,27.5,25.5,27.5,+,2.5,27.5,0.0
12,6116,彩晶,"128,609,394","33,853",22.8,23.1,22.2,23.0,+,0.55,22.95,23.0
13,2610,華航,"123,578,689","36,314",19.75,19.9,19.35,19.5,-,0.55,19.5,19.55
14,2457,飛宏,"105,806,072","48,102",41.0,41.75,38.9,39.75,-,0.05,39.7,39.75
15,2615,萬海,"104,821,433","53,605",287.0,300.0,286.0,300.0,+,27.0,300.0,0.0
16,2883,凱基金,"97,938,550","17,988",13.05,13.25,13.05,13.2,+,0.25,13.2,13.25
17,2603,長榮,"93,215,970","52,644",168.0,176.0,168.0,176.0,+,16.0,176.0,0.0
18,2609,陽明,"92,488,436","59,029",156.5,166.0,156.5,166.0,+,15.0,166.0,0.0
19,2344,華邦電,"89,526,348","30,610",35.15,35.45,34.5,34.9,+,0.3,34.9,34.95
20,"=""00632R""",元大台灣50反1,"84,989,414","4,719",5.59,5.61,5.56,5.57,-,0.04,5.56,5.57
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
