排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"281,262,749","13,886",3.87,3.88,3.8,3.8,-,0.08,3.8,3.81
2,3481,群創,"182,019,552","27,700",15.4,15.75,15.0,15.3,+,0.35,15.25,15.3
3,2363,矽統,"170,424,510","66,509",50.6,50.6,48.25,50.6,+,4.55,50.6,0.0
4,"=""00940""",元大台灣價值高息,"157,813,629","30,290",9.78,9.83,9.77,9.8,+,0.03,9.8,9.81
5,3231,緯創,"141,481,192","80,074",132.0,132.0,125.5,126.0,-,6.0,126.0,126.5
6,"=""00929""",復華台灣科技優息,"120,694,682","30,856",21.01,21.08,20.94,20.94,-,0.02,20.94,20.95
7,1609,大亞,"114,773,829","59,329",42.8,46.9,42.6,45.55,+,2.45,45.5,45.55
8,2002,中鋼,"111,950,977","38,448",25.2,26.1,25.05,26.05,+,1.05,26.0,26.05
9,2317,鴻海,"102,584,375","56,349",158.5,161.5,155.5,158.0,,0.0,158.0,158.5
10,2409,友達,"102,188,886","23,260",18.3,18.95,18.05,18.9,+,0.75,18.85,18.9
11,2515,中工,"78,803,248","17,967",16.1,16.65,16.0,16.6,+,0.55,16.55,16.6
12,2371,大同,"77,807,268","34,033",55.6,56.8,54.2,56.5,+,1.0,56.4,56.5
13,1513,中興電,"72,422,367","49,333",182.0,191.5,181.0,185.0,+,3.0,184.5,185.0
14,2486,一詮,"69,877,739","39,128",74.0,77.0,72.4,74.0,-,1.0,73.9,74.0
15,2883,凱基金,"61,902,914","11,065",14.05,14.2,14.0,14.15,+,0.15,14.1,14.15
16,2330,台積電,"61,642,573","89,138",795.0,820.0,792.0,819.0,+,36.0,818.0,819.0
17,2303,聯電,"60,785,653","18,257",52.4,52.6,52.1,52.4,+,0.3,52.4,52.5
18,2618,長榮航,"60,236,187","16,407",31.15,32.0,31.15,31.85,+,0.7,31.85,31.9
19,2634,漢翔,"57,853,147","29,572",53.8,58.2,53.7,57.5,+,4.5,57.5,57.6
20,1314,中石化,"55,832,669","10,613",9.61,9.98,9.61,9.82,+,0.23,9.82,9.83
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
