排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"264,317,912","143,979",111.5,115.5,110.5,111.0,-,11.5,111.0,111.5
2,2363,矽統,"186,427,642","77,888",33.6,35.8,32.2,33.7,-,0.6,33.7,33.75
3,"=""00878""",國泰永續高股息,"158,880,819","82,957",21.2,21.2,20.95,20.98,-,0.4,20.97,20.98
4,2382,廣達,"123,129,883","94,998",249.5,253.0,241.0,244.0,-,18.5,244.0,244.5
5,"=""00632R""",元大台灣50反1,"101,399,893","4,204",4.86,4.9,4.85,4.9,+,0.1,4.89,4.9
6,2618,長榮航,"82,713,655","21,117",33.8,33.85,33.05,33.05,-,0.25,33.05,33.1
7,2485,兆赫,"79,563,369","28,798",25.1,25.95,24.4,25.4,+,0.3,25.4,25.45
8,"=""00929""",復華台灣科技優息,"78,749,363","21,901",16.56,16.67,16.53,16.63,-,0.03,16.62,16.63
9,2331,精英,"78,375,660","33,393",35.3,38.7,33.95,38.7,+,3.5,38.7,0.0
10,2449,京元電子,"66,575,175","39,244",79.0,82.6,78.8,79.5,+,1.0,79.5,79.6
11,2356,英業達,"63,585,872","38,911",57.0,57.6,55.3,55.8,-,2.8,55.7,55.8
12,2634,漢翔,"59,879,849","32,546",62.0,62.9,60.0,60.3,-,1.1,60.3,60.4
13,2324,仁寶,"58,540,312","20,395",33.1,33.65,32.7,33.15,-,0.8,33.1,33.15
14,4906,正文,"55,474,641","26,903",35.2,38.65,34.6,37.5,+,2.1,37.45,37.5
15,"=""00919""",群益台灣精選高息,"51,995,432","20,031",20.36,20.43,20.24,20.25,-,0.28,20.24,20.25
16,2610,華航,"51,580,155","16,984",24.35,24.4,23.75,23.75,-,0.1,23.75,23.8
17,3711,日月光投控,"39,232,639","18,161",111.0,118.0,111.0,116.5,+,3.5,116.0,116.5
18,2303,聯電,"37,418,365","18,114",43.95,44.2,43.5,43.5,-,0.85,43.5,43.55
19,2332,友訊,"36,953,188","15,436",25.0,26.7,24.8,25.85,+,0.2,25.85,25.9
20,2376,技嘉,"36,874,371","28,252",335.0,353.5,335.0,342.5,-,11.5,342.0,342.5
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
