排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3231,緯創,"202,312,014","78,391",59.8,61.7,57.2,61.7,+,5.6,61.7,0.0
2,2618,長榮航,"173,784,187","45,395",31.0,32.0,30.6,31.55,+,0.55,31.5,31.55
3,"=""00632R""",元大台灣50反1,"154,480,026","9,023",5.07,5.1,5.06,5.06,-,0.05,5.06,5.07
4,"=""00637L""",元大滬深300正2,"120,968,397","15,639",14.23,14.23,13.97,13.97,-,0.47,13.97,13.98
5,"=""00882""",中信中國高股息,"80,722,928","32,414",11.87,11.87,11.57,11.58,-,0.29,11.58,11.59
6,3037,欣興,"77,703,032","46,773",175.0,183.5,172.0,180.5,+,13.0,180.0,180.5
7,2330,台積電,"68,360,924","80,930",542.0,545.0,537.0,543.0,+,18.0,542.0,543.0
8,"=""00715L""",期街口布蘭特正2,"67,185,227","6,444",13.0,13.06,12.93,12.97,+,0.17,12.96,12.97
9,2610,華航,"66,887,659","17,369",20.7,20.95,20.5,20.8,+,0.1,20.75,20.8
10,"=""00893""",國泰智能電動車,"65,253,342","11,766",15.27,15.32,15.2,15.22,+,0.47,15.21,15.22
11,2356,英業達,"64,724,776","23,445",31.35,33.25,31.25,33.25,+,2.4,33.1,33.25
12,"=""00665L""",富邦�琤肭磪囓�2,"64,460,656","7,399",7.45,7.47,7.07,7.09,-,0.48,7.09,7.1
13,5706,鳳凰,"58,328,963","35,099",88.0,95.3,83.0,95.3,+,8.6,95.2,95.3
14,2371,大同,"54,706,533","17,552",38.6,39.7,38.35,39.65,+,1.25,39.65,39.7
15,"=""00878""",國泰永續高股息,"54,357,262","17,866",18.0,18.05,17.95,18.05,+,0.07,18.04,18.05
16,2382,廣達,"51,496,780","24,127",111.5,115.0,109.5,113.5,+,8.0,113.0,113.5
17,2883,凱基金,"51,473,927","11,298",13.3,13.3,13.0,13.0,-,0.3,13.0,13.05
18,2630,亞航,"50,977,156","27,841",48.0,48.0,42.3,42.4,-,1.6,42.35,42.4
19,2323,中環,"45,872,479","11,085",10.05,10.65,9.98,10.65,+,0.95,10.65,0.0
20,2303,聯電,"43,475,875","16,946",49.3,49.4,48.7,48.9,-,0.25,48.9,48.95
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
