排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"413,675,099","195,082",193.0,196.5,186.5,188.0,,0.0,188.0,188.5
2,2027,大成鋼,"173,805,158","77,316",58.4,61.8,58.3,60.0,+,1.7,60.0,60.1
3,2883,凱基金,"144,683,666","28,930",14.8,14.9,14.35,14.45,-,0.25,14.45,14.5
4,2303,聯電,"142,678,384","50,529",53.4,53.4,52.5,52.6,-,1.1,52.6,52.7
5,3481,群創,"141,267,838","37,793",19.7,19.75,19.4,19.45,-,0.45,19.45,19.5
6,1605,華新,"131,903,273","46,952",29.9,30.7,29.25,29.9,+,1.6,29.9,29.95
7,2615,萬海,"128,978,222","75,110",293.0,298.0,282.0,286.0,,0.0,285.5,286.0
8,2888,新光金,"108,909,941","14,048",10.1,10.15,9.91,10.0,,0.0,10.0,10.05
9,2344,華邦電,"107,915,727","40,707",34.6,34.65,33.6,34.0,-,1.0,33.95,34.0
10,"=""00632R""",元大台灣50反1,"102,417,218","5,640",5.5,5.53,5.48,5.48,+,0.04,5.48,5.49
11,2002,中鋼,"95,745,158","33,399",36.2,36.95,36.0,36.6,+,0.25,36.55,36.6
12,1802,台玻,"85,660,934","38,380",46.35,47.9,45.5,45.8,X,0.0,45.8,45.85
13,2406,國碩,"82,800,197","25,257",24.45,26.25,24.3,26.25,+,2.35,26.25,0.0
14,3576,聯合再生,"79,841,471","21,089",12.7,13.6,12.7,13.35,+,0.75,13.35,13.4
15,"=""00637L""",元大滬深300正2,"76,569,010","11,302",24.74,24.97,24.2,24.76,-,0.35,24.75,24.76
16,2409,友達,"74,866,867","20,453",21.15,21.25,20.8,20.9,-,0.45,20.9,20.95
17,2014,中鴻,"61,257,554","27,313",52.1,55.2,52.1,53.1,+,0.1,53.1,53.2
18,6116,彩晶,"61,032,105","17,759",20.45,20.65,20.05,20.35,-,0.35,20.35,20.4
19,2881,富邦金,"59,854,715","21,831",84.5,85.7,82.4,83.0,+,0.1,83.0,83.1
20,2882,國泰金,"59,101,441","19,059",60.4,61.0,59.1,59.7,-,0.1,59.7,59.8
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
