排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2610,華航,"504,007,689","126,890",26.85,28.7,26.8,27.45,+,0.75,27.45,27.5
2,2618,長榮航,"479,760,954","122,967",29.7,31.95,29.6,31.25,+,2.15,31.2,31.25
3,3481,群創,"106,337,927","37,241",16.95,17.0,16.7,16.7,-,0.2,16.7,16.75
4,2303,聯電,"100,850,321","44,846",53.0,54.3,53.0,53.5,+,0.5,53.4,53.5
5,2409,友達,"91,513,885","31,509",21.1,21.1,20.4,20.4,-,0.55,20.4,20.45
6,2883,凱基金,"89,638,164","24,925",19.25,19.65,19.1,19.15,-,0.05,19.15,19.2
7,"=""00632R""",元大台灣50反1,"79,890,345","4,074",5.16,5.18,5.13,5.17,+,0.01,5.17,5.18
8,2603,長榮,"67,159,205","27,064",131.5,133.0,130.0,132.0,+,2.0,131.5,132.0
9,"=""00878""",國泰永續高股息,"61,490,643","19,073",19.5,19.59,19.41,19.44,-,0.04,19.44,19.45
10,2834,臺企銀,"57,672,432","14,932",11.15,11.3,11.15,11.2,,0.0,11.15,11.2
11,2888,新光金,"57,203,725","9,374",11.3,11.45,11.25,11.25,-,0.05,11.25,11.3
12,3714,富采,"56,073,266","35,062",100.5,102.0,95.3,95.3,-,4.7,95.3,95.4
13,3059,華晶科,"54,046,422","28,473",49.2,51.5,48.5,49.65,+,1.85,49.6,49.65
14,3035,智原,"46,817,816","33,296",232.5,242.5,228.5,232.0,+,1.0,231.5,232.0
15,1709,和益,"45,744,800","18,543",26.35,28.9,26.2,28.9,+,2.6,28.9,0.0
16,2891,中信金,"42,178,039","16,591",28.6,28.65,28.1,28.15,-,0.5,28.15,28.2
17,"=""00893""",國泰智能電動車,"41,115,395","14,206",14.4,14.46,14.38,14.38,-,0.02,14.37,14.38
18,"=""00715L""",期街口布蘭特正2,"37,848,444","3,029",15.5,15.56,15.27,15.36,-,0.03,15.36,15.37
19,2615,萬海,"36,556,366","32,409",182.0,183.5,178.0,178.5,-,1.5,178.5,179.0
20,"=""00637L""",元大滬深300正2,"35,712,405","6,737",19.69,19.96,19.57,19.7,-,0.08,19.7,19.71
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
