排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"205,806,429","96,443",133.5,134.5,123.0,123.5,-,8.5,123.5,124.0
2,1711,永光,"187,794,066","57,129",23.0,24.85,22.6,24.85,+,2.25,24.85,0.0
3,2303,聯電,"157,499,816","68,454",67.0,67.3,65.6,66.0,-,0.8,66.0,66.1
4,2002,中鋼,"152,552,433","47,548",40.1,40.35,39.35,39.85,-,0.2,39.8,39.85
5,2883,凱基金,"102,480,347","18,418",14.15,14.35,14.05,14.3,+,0.2,14.25,14.3
6,2609,陽明,"95,802,190","45,923",126.0,126.5,117.0,117.5,-,7.0,117.5,118.0
7,"=""00632R""",元大台灣50反1,"77,455,532","2,900",5.43,5.46,5.42,5.44,-,0.02,5.44,5.45
8,3481,群創,"72,194,757","18,054",17.0,17.1,16.5,16.6,-,0.3,16.6,16.65
9,2614,東森,"67,379,990","37,250",39.0,41.0,38.1,39.0,+,0.75,38.95,39.0
10,3035,智原,"62,551,677","34,465",110.0,115.5,106.5,115.0,+,6.0,114.5,115.0
11,4919,新唐,"62,472,665","35,662",129.5,131.0,121.0,121.5,-,7.5,121.5,122.0
12,2358,廷鑫,"62,052,021","24,741",27.6,28.5,26.5,28.5,+,2.55,28.5,0.0
13,2615,萬海,"57,101,686","33,908",215.0,215.0,200.5,201.5,-,8.5,201.0,201.5
14,3033,威健,"57,030,041","25,294",28.1,28.9,27.3,28.65,+,1.0,28.6,28.65
15,1101,台泥,"52,514,826","22,808",51.1,52.0,50.7,51.4,+,1.3,51.4,51.5
16,2409,友達,"52,087,384","12,185",18.1,18.15,17.6,17.65,-,0.3,17.65,17.7
17,1727,中華化,"47,408,124","20,382",30.0,31.75,29.3,31.75,+,2.85,31.75,0.0
18,5608,四維航,"43,106,378","22,715",63.8,64.2,58.5,59.1,-,2.4,59.1,59.2
19,2888,新光金,"41,656,932","6,312",9.52,9.53,9.46,9.5,+,0.01,9.5,9.51
20,2013,中鋼構,"37,530,076","21,948",79.0,81.7,69.8,71.6,-,5.8,71.5,71.6
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
