排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1605,華新,"217,693,334","92,370",47.6,49.85,47.5,48.5,+,1.4,48.45,48.5
2,"=""00632R""",元大台灣50反1,"153,778,071","6,328",5.46,5.47,5.42,5.45,,0.0,5.45,5.46
3,3481,群創,"93,217,596","15,277",14.0,14.35,13.95,14.25,+,0.3,14.2,14.25
4,2618,長榮航,"89,546,136","26,609",34.3,34.55,33.95,34.2,+,0.1,34.15,34.2
5,2317,鴻海,"74,240,455","35,977",112.5,116.0,112.0,114.5,+,1.5,114.5,115.0
6,2603,長榮,"67,603,736","26,313",141.5,145.0,141.0,144.5,+,4.0,144.0,144.5
7,"=""00637L""",元大滬深300正2,"65,612,253","7,915",16.26,16.36,16.09,16.1,-,0.13,16.1,16.11
8,2610,華航,"61,692,631","21,355",27.1,27.25,26.85,26.95,-,0.15,26.95,27.0
9,2340,台亞,"58,635,268","30,221",50.0,51.2,49.1,50.0,-,0.3,50.0,50.1
10,2303,聯電,"53,404,047","20,020",51.1,51.6,51.0,51.2,-,0.2,51.2,51.3
11,2409,友達,"49,805,031","10,589",17.7,17.85,17.55,17.6,-,0.4,17.6,17.65
12,6235,華孚,"49,003,638","24,413",45.95,46.8,45.05,45.2,-,0.7,45.2,45.25
13,1560,中砂,"42,982,038","28,136",158.0,172.0,158.0,165.0,+,8.5,164.5,165.0
14,3037,欣興,"38,507,930","49,807",210.0,211.5,205.0,205.5,-,10.0,205.5,206.0
15,2891,中信金,"38,482,726","13,380",26.9,26.9,26.55,26.55,-,0.6,26.55,26.6
16,2888,新光金,"37,829,322","9,011",9.23,9.27,9.2,9.21,-,0.06,9.21,9.22
17,2883,凱基金,"35,692,908","12,278",16.1,16.1,15.9,15.95,-,0.25,15.95,16.0
18,"=""00878""",國泰永續高股息,"35,150,818","14,240",17.86,18.0,17.83,17.9,+,0.03,17.89,17.9
19,2330,台積電,"32,970,903","33,456",550.0,555.0,548.0,549.0,-,11.0,549.0,550.0
20,2885,元大金,"32,727,815","11,670",24.05,24.1,23.7,23.7,-,0.65,23.7,23.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
