排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"443,618,123","120,141",37.0,38.9,36.9,37.45,+,0.75,37.45,37.5
2,2344,華邦電,"381,155,469","109,554",29.4,31.5,29.3,31.5,+,2.45,31.45,31.5
3,2609,陽明,"356,237,830","90,493",24.2,25.95,24.1,25.55,+,1.9,25.5,25.55
4,2303,聯電,"288,059,576","102,334",57.6,59.4,56.7,58.2,+,0.6,58.2,58.3
5,2337,旺宏,"226,941,054","78,130",42.2,45.8,42.2,45.8,+,4.15,45.8,0.0
6,"=""00677U""",期富邦VIX,"222,783,042","9,849",3.26,3.36,3.26,3.36,+,0.12,3.35,3.36
7,3481,群創,"165,224,089","26,975",15.0,15.15,14.75,15.0,,0.0,14.95,15.0
8,"=""00632R""",元大台灣50反1,"161,474,524","11,133",6.17,6.19,6.1,6.14,-,0.03,6.14,6.15
9,2409,友達,"160,862,220","29,846",16.6,16.65,16.3,16.4,-,0.2,16.4,16.45
10,"=""00715L""",期街口布蘭特正2,"104,715,050","9,332",6.73,6.86,6.73,6.82,+,0.33,6.81,6.82
11,1314,中石化,"90,740,365","16,463",10.35,10.7,10.1,10.3,-,0.1,10.3,10.35
12,3711,日月光投控,"88,834,276","37,343",118.0,119.0,115.0,117.5,+,1.5,117.0,117.5
13,6116,彩晶,"80,303,781","12,772",12.75,12.8,12.5,12.75,,0.0,12.75,12.8
14,2371,大同,"74,644,827","22,443",25.75,27.45,25.55,27.45,+,1.9,27.4,27.45
15,2891,中信金,"73,960,907","16,916",19.95,20.2,19.85,20.0,+,0.1,20.0,20.05
16,2610,華航,"67,750,217","12,386",11.65,11.8,11.5,11.8,,0.0,11.75,11.8
17,2888,新光金,"65,827,656","9,147",8.25,8.38,8.23,8.32,+,0.07,8.32,8.33
18,"=""00637L""",元大滬深300正2,"64,608,188","9,991",37.33,37.59,34.96,35.65,-,1.45,35.64,35.65
19,"=""00881""",國泰台灣科技龍頭,"57,264,036","19,428",18.13,18.28,18.03,18.17,+,0.04,18.16,18.17
20,2330,台積電,"54,520,341","49,914",664.0,665.0,656.0,660.0,-,3.0,660.0,661.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
