排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00929""",復華台灣科技優息,"139,678,010","29,485",18.34,18.49,18.32,18.45,+,0.2,18.45,18.46
2,"=""00940""",元大台灣價值高息,"101,706,019","14,450",9.48,9.53,9.48,9.50,+,0.03,9.49,9.50
3,"=""00637L""",元大滬深300正2,"88,582,230","8,362",15.31,15.34,15.10,15.19,-,0.01,15.19,15.20
4,2317,鴻海,"83,019,294","61,312",187.00,192.00,186.50,190.00,+,5.5,190.00,190.50
5,2498,宏達電,"82,060,308","40,131",51.00,53.60,46.15,46.25,-,2.95,46.25,46.30
6,3481,群創,"69,382,764","14,460",14.25,14.75,14.25,14.50,+,0.4,14.50,14.55
7,"=""00665L""",富邦�琤肭磪囓�2,"68,818,503","6,601",8.10,8.10,7.68,7.72,-,0.37,7.72,7.73
8,9105,泰金寶-DR,"67,868,932","13,169",9.58,9.73,9.56,9.69,+,0.19,9.69,9.70
9,"=""00953B""",群益優選非投等債,"64,693,579","5,685",10.36,10.36,10.31,10.32,-,0.05,10.31,10.32
10,2371,大同,"62,698,503","27,165",48.50,49.00,45.00,45.50,-,1.55,45.50,45.55
11,6558,興能高,"61,805,891","35,098",42.25,43.80,40.95,42.95,+,1.95,42.95,43.00
12,2303,聯電,"59,202,089","26,849",43.65,43.80,42.35,42.35,-,1.05,42.35,42.40
13,3645,達邁,"56,739,156","31,803",57.70,59.80,55.70,58.80,+,4.0,58.80,58.90
14,2883,凱基金,"56,235,336","7,260",17.50,17.60,17.35,17.45,,0.0,17.40,17.45
15,"=""00753L""",中信中國50正2,"55,544,727","7,613",8.30,8.32,7.88,7.89,-,0.41,7.89,7.90
16,2330,台積電,"54,691,485","70,657","1,150.00","1,160.00","1,130.00","1,130.00",+,5.0,"1,130.00","1,135.00"
17,"=""00878""",國泰永續高股息,"45,975,742","16,730",22.48,22.57,22.45,22.48,+,0.06,22.47,22.48
18,2609,陽明,"45,335,375","18,010",76.50,79.00,75.80,79.00,+,2.5,78.90,79.00
19,2374,佳能,"43,336,046","25,785",62.80,65.70,61.60,62.60,-,0.1,62.60,62.70
20,"=""0056""",元大高股息,"41,543,251","20,468",37.45,37.48,37.28,37.30,+,0.08,37.30,37.32
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
