排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"213,190,852","84,322",58.2,60.2,58.0,59.1,+,2.4,59.1,59.2
2,"=""00632R""",元大台灣50反1,"172,111,959","9,050",5.65,5.69,5.61,5.61,-,0.13,5.61,5.62
3,2603,長榮,"140,865,674","67,910",95.8,96.4,93.5,93.9,-,1.4,93.9,94.0
4,1711,永光,"118,876,642","41,759",25.4,26.55,25.05,26.5,+,1.45,26.45,26.5
5,2888,新光金,"114,347,243","14,897",9.48,9.62,9.47,9.57,+,0.14,9.57,9.58
6,2371,大同,"95,601,436","31,501",35.0,35.8,34.5,35.8,+,1.25,35.75,35.8
7,3035,智原,"93,188,148","49,438",135.0,143.0,129.5,143.0,+,13.0,143.0,0.0
8,2609,陽明,"86,190,788","40,881",93.1,94.0,91.5,92.3,-,0.1,92.3,92.4
9,1721,三晃,"76,684,273","26,849",14.85,16.9,14.6,16.55,+,1.1,16.5,16.55
10,"=""00893""",國泰智能電動車,"75,550,163","14,295",15.15,15.28,15.14,15.28,+,0.3,15.27,15.28
11,2615,萬海,"71,869,893","42,658",164.5,165.5,159.0,161.0,-,3.5,160.5,161.0
12,2409,友達,"68,649,732","16,411",17.2,17.45,17.1,17.35,+,0.3,17.35,17.4
13,3481,群創,"67,003,109","14,901",16.35,16.4,16.05,16.15,+,0.2,16.15,16.2
14,2330,台積電,"55,305,252","61,088",592.0,600.0,586.0,600.0,+,27.0,599.0,600.0
15,1727,中華化,"53,692,116","22,191",36.9,39.6,36.65,39.6,+,3.6,39.6,0.0
16,2328,廣宇,"49,619,005","25,662",42.15,43.5,41.55,43.5,+,2.6,43.45,43.5
17,2317,鴻海,"49,336,872","25,187",108.0,110.0,107.5,109.5,+,3.0,109.5,110.0
18,2882,國泰金,"45,639,270","15,738",57.2,58.5,57.1,58.3,+,1.7,58.2,58.3
19,2002,中鋼,"41,845,449","15,501",33.2,33.4,32.8,33.2,+,0.45,33.2,33.25
20,1605,華新,"38,536,375","13,929",24.9,25.75,24.8,25.2,+,0.9,25.2,25.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
