排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00637L""",元大滬深300正2,"186,380,490","19,939",12.0,12.8,11.96,12.78,+,0.85,12.78,12.79
2,"=""00665L""",富邦�琤肭磪囓�2,"117,855,432","7,955",5.03,5.49,5.02,5.45,+,0.47,5.44,5.45
3,"=""00878""",國泰永續高股息,"111,362,983","52,738",22.4,22.4,22.28,22.29,-,0.11,22.28,22.29
4,2329,華泰,"102,455,056","49,039",75.0,81.6,74.9,81.6,+,7.4,81.6,0.0
5,"=""00929""",復華台灣科技優息,"101,693,691","30,072",19.26,19.32,19.21,19.26,,0.0,19.25,19.26
6,3231,緯創,"86,666,749","51,353",120.0,120.5,117.0,118.5,-,3.5,118.0,118.5
7,"=""00919""",群益台灣精選高息,"81,127,677","28,494",23.0,23.17,22.96,23.06,+,0.09,23.06,23.07
8,3047,訊舟,"78,306,360","24,695",21.1,21.3,19.0,19.25,-,0.65,19.25,19.3
9,1316,上曜,"73,930,555","20,275",18.8,19.2,17.8,18.1,-,0.3,18.1,18.15
10,9105,泰金寶-DR,"72,721,167","10,114",4.1,4.26,4.03,4.06,+,0.04,4.06,4.07
11,2609,陽明,"71,284,366","36,213",48.8,49.35,48.3,48.35,+,0.2,48.35,48.4
12,3481,群創,"70,157,156","23,236",16.25,16.45,15.9,15.9,-,0.35,15.9,15.95
13,2303,聯電,"64,528,307","33,033",48.9,49.1,48.5,48.5,-,0.75,48.5,48.55
14,"=""00882""",中信中國高股息,"64,405,156","13,833",10.0,10.33,9.99,10.3,+,0.34,10.3,10.31
15,"=""00753L""",中信中國50正2,"56,555,582","6,373",6.36,6.88,6.35,6.86,+,0.56,6.85,6.86
16,"=""00632R""",元大台灣50反1,"52,252,813","2,660",4.28,4.28,4.26,4.27,,0.0,4.27,4.28
17,"=""00712""",復華富時不動產,"50,145,665","16,335",9.38,9.38,9.35,9.36,-,0.1,9.36,9.37
18,"=""00650L""",復華香港正2,"49,361,164","4,219",8.25,8.85,8.22,8.77,+,0.61,8.76,8.77
19,2489,瑞軒,"49,022,673","15,260",15.5,16.75,15.3,16.75,+,1.5,16.75,0.0
20,1513,中興電,"46,292,759","28,483",128.5,136.0,128.0,132.5,+,4.5,132.5,133.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
