排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2344,華邦電,"206,408,288","50,190",17.1,18.2,16.8,17.9,+,1.35,17.9,17.95
2,2408,南亞科,"147,390,211","60,665",39.45,40.9,37.8,40.9,+,3.7,40.9,0.0
3,2609,陽明,"129,755,714","60,239",79.1,79.7,75.9,78.0,+,5.5,77.9,78.0
4,"=""00715L""",期街口布蘭特正2,"115,587,006","7,241",9.95,10.03,9.94,10.03,+,0.19,10.02,10.03
5,2317,鴻海,"95,098,747","62,733",159.5,161.5,157.0,158.0,+,5.0,158.0,158.5
6,3481,群創,"82,352,174","11,881",14.25,14.3,14.05,14.1,,0.0,14.05,14.1
7,2891,中信金,"79,411,393","18,250",40.3,40.6,40.1,40.2,+,0.1,40.15,40.2
8,"=""00878""",國泰永續高股息,"78,344,036","32,234",21.13,21.13,20.98,21.01,+,0.14,21.0,21.01
9,"=""00637L""",元大滬深300正2,"76,122,952","6,745",15.42,15.43,15.14,15.22,+,0.2,15.22,15.23
10,2615,萬海,"68,194,730","51,357",96.6,96.6,90.7,92.0,+,4.1,91.9,92.0
11,"=""00632R""",元大台灣50反1,"67,756,061","10,233",23.18,23.48,23.18,23.42,-,0.28,23.42,23.43
12,2882,國泰金,"66,066,294","18,212",57.3,58.4,56.9,57.9,+,1.8,57.9,58.0
13,"=""00680L""",元大美債20正2,"64,021,212","4,653",7.05,7.07,7.03,7.06,-,0.05,7.05,7.06
14,"=""00753L""",中信中國50正2,"62,681,384","6,132",10.17,10.19,9.82,9.83,+,0.06,9.83,9.84
15,6215,和椿,"56,718,646","32,850",111.5,114.0,104.5,109.5,+,3.0,109.0,109.5
16,2603,長榮,"55,211,383","36,410",237.0,238.0,228.0,232.5,+,15.0,232.0,232.5
17,2330,台積電,"50,960,522","72,252",990.0,990.0,969.0,969.0,+,12.0,969.0,970.0
18,"=""00919""",群益台灣精選高息,"50,388,670","19,242",22.15,22.2,22.04,22.13,+,0.4,22.13,22.14
19,"=""00665L""",富邦�琤肭磪囓�2,"47,650,624","4,834",9.99,10.0,9.68,9.7,+,0.04,9.7,9.71
20,2883,凱基金,"45,163,949","7,376",16.45,16.5,16.3,16.45,+,0.25,16.4,16.45
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
