排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,1708,東鹼,"227,399,194","102,237",61.0,66.2,60.8,62.9,+,2.7,62.8,62.9
2,2610,華航,"219,816,451","61,675",27.35,28.0,27.25,27.3,+,0.15,27.3,27.35
3,2409,友達,"214,145,033","51,865",20.2,20.25,19.8,20.05,-,0.4,20.0,20.05
4,2618,長榮航,"166,783,823","56,482",31.75,33.3,31.7,32.3,+,1.05,32.3,32.35
5,2834,臺企銀,"69,626,501","18,296",13.0,13.05,12.8,12.9,-,0.05,12.85,12.9
6,"=""00673R""",期元大S&P原油反1,"69,461,604","6,090",8.14,8.23,8.12,8.21,+,0.36,8.2,8.21
7,2888,新光金,"67,831,785","8,125",10.7,10.75,10.6,10.6,-,0.1,10.6,10.65
8,2603,長榮,"61,231,272","30,944",134.0,137.5,134.0,135.0,+,2.0,135.0,135.5
9,2313,華通,"59,228,588","28,201",52.5,52.7,49.5,49.95,-,2.85,49.9,49.95
10,3035,智原,"56,233,173","40,109",314.5,324.5,311.0,322.5,+,11.5,322.0,322.5
11,2002,中鋼,"54,333,668","23,367",39.85,39.9,39.35,39.4,-,0.6,39.4,39.45
12,3481,群創,"50,755,908","14,115",17.05,17.05,16.8,16.9,-,0.1,16.85,16.9
13,"=""00715L""",期街口布蘭特正2,"50,297,878","9,452",20.66,20.85,20.25,20.48,-,2.25,20.48,20.49
14,"=""00632R""",元大台灣50反1,"49,450,384","2,232",5.23,5.26,5.22,5.24,-,0.01,5.23,5.24
15,"=""00637L""",元大滬深300正2,"43,671,778","5,448",15.9,16.12,15.76,15.84,,0.0,15.84,15.85
16,"=""00893""",國泰智能電動車,"43,011,325","11,457",15.19,15.3,15.19,15.25,+,0.35,15.25,15.26
17,4919,新唐,"42,488,844","26,005",180.5,194.5,180.0,194.5,+,17.5,194.5,0.0
18,1795,美時,"41,567,096","23,197",124.0,137.5,123.5,133.0,+,8.0,132.5,133.0
19,2609,陽明,"40,986,000","21,932",123.5,126.0,123.0,123.5,+,1.0,123.5,124.0
20,2303,聯電,"39,644,134","19,350",53.9,54.0,53.3,53.7,+,0.1,53.6,53.7
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
