排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"105,885,766","29,117",23.9,24.1,23.88,24.03,+,0.13,24.02,24.03
2,"=""00929""",復華台灣科技優息,"104,998,403","31,716",19.54,19.61,19.45,19.58,X,0.0,19.57,19.58
3,1513,中興電,"86,330,223","53,807",157.0,171.0,156.5,171.0,+,15.5,171.0,0.0
4,2371,大同,"78,347,128","32,117",48.55,52.1,48.05,51.9,+,3.5,51.8,51.9
5,"=""00878""",國泰永續高股息,"73,325,701","30,185",21.84,22.03,21.8,21.99,+,0.14,21.99,22.0
6,1522,堤維西,"70,654,704","41,551",51.7,53.0,48.5,50.6,+,0.1,50.5,50.6
7,3481,群創,"67,838,134","13,506",15.1,15.15,14.9,15.15,+,0.05,15.1,15.15
8,2303,聯電,"66,767,382","20,632",48.4,48.9,48.15,48.85,+,0.7,48.8,48.85
9,"=""00637L""",元大滬深300正2,"65,536,530","6,778",12.29,12.65,12.27,12.54,+,0.15,12.54,12.55
10,2353,宏��,"64,358,640","15,044",45.5,45.75,44.85,45.15,-,0.35,45.1,45.15
11,1316,上曜,"63,476,902","19,029",19.8,21.0,19.4,21.0,+,1.9,21.0,0.0
12,1514,亞力,"61,744,617","39,351",91.5,100.0,90.6,100.0,+,9.0,100.0,0.0
13,2330,台積電,"59,337,072","39,066",691.0,698.0,688.0,690.0,-,8.0,690.0,691.0
14,3231,緯創,"58,999,522","28,520",113.0,115.5,112.0,115.5,+,2.0,115.0,115.5
15,2891,中信金,"56,136,813","8,500",28.9,29.4,28.9,29.4,+,0.4,29.3,29.4
16,"=""00665L""",富邦�琤肭磪囓�2,"51,738,353","4,287",5.32,5.49,5.29,5.4,-,0.11,5.39,5.4
17,2329,華泰,"50,703,980","28,660",71.9,74.6,71.4,72.4,+,0.5,72.4,72.5
18,2883,凱基金,"49,855,466","9,457",12.4,12.55,12.35,12.55,+,0.15,12.5,12.55
19,2884,玉山金,"49,436,797","12,457",25.1,25.35,25.1,25.25,+,0.15,25.2,25.25
20,1503,士電,"49,104,343","34,480",172.5,187.5,170.0,187.0,+,15.5,186.5,187.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
