排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"393,387,096","12,363",6.19,6.26,6.13,6.23,+,0.03,6.22,6.23
2,2603,長榮,"128,512,135","69,870",80.5,82.9,79.2,82.5,+,2.7,82.5,82.6
3,2618,長榮航,"124,093,473","39,059",30.2,31.6,30.2,31.05,+,1.3,31.0,31.05
4,2303,聯電,"113,909,230","47,037",38.05,38.5,37.5,38.15,+,0.1,38.1,38.15
5,2498,宏達電,"111,137,731","54,323",51.2,55.2,49.55,55.2,+,5.0,55.2,0.0
6,3481,群創,"78,820,633","12,613",11.6,11.8,11.35,11.4,-,0.2,11.4,11.45
7,2883,凱基金,"76,344,265","14,065",14.3,14.5,14.05,14.2,-,0.1,14.2,14.25
8,2882,國泰金,"75,808,829","19,838",45.5,46.2,45.0,45.5,X,0.0,45.45,45.5
9,2609,陽明,"74,407,842","44,454",78.5,80.2,75.6,78.2,+,0.4,78.2,78.3
10,2317,鴻海,"70,995,980","32,374",100.5,102.0,99.5,100.0,X,0.0,100.0,100.5
11,"=""00637L""",元大滬深300正2,"67,720,514","8,917",20.16,20.22,19.65,20.1,+,0.19,20.09,20.1
12,2610,華航,"64,386,972","20,536",22.3,23.15,22.2,22.45,+,0.45,22.45,22.5
13,2888,新光金,"61,841,750","11,968",8.52,8.57,8.29,8.33,-,0.17,8.32,8.33
14,2330,台積電,"61,206,245","96,760",443.0,451.5,440.0,440.0,-,13.5,440.0,440.5
15,1605,華新,"61,065,839","22,095",34.75,34.85,33.25,34.4,-,0.3,34.35,34.4
16,"=""058461""",振樺電台新45購01,"58,382,000",507,0.04,0.04,0.02,0.04,,0.0,0.03,0.04
17,2409,友達,"57,933,350","11,180",14.05,14.6,14.05,14.45,X,0.0,14.4,14.45
18,"=""00878""",國泰永續高股息,"51,559,182","21,256",16.45,16.6,16.29,16.35,-,0.04,16.35,16.36
19,2891,中信金,"50,339,039","10,647",24.6,24.8,24.0,24.3,-,0.3,24.25,24.3
20,"=""0056""",元大高股息,"44,496,983","27,909",26.81,27.05,26.49,26.68,-,0.13,26.67,26.68
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
