排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00637L""",元大滬深300正2,"445,938,688","59,249",19.29,19.84,17.01,18.22,-,1.0,18.21,18.22
2,"=""00753L""",中信中國50正2,"316,509,957","35,800",11.33,11.73,9.70,10.65,-,0.65,10.65,10.66
3,"=""00665L""",富邦�琤肭磪囓�2,"229,470,693","20,236",9.50,9.66,8.41,9.22,-,0.52,9.21,9.22
4,2888,新光金,"205,650,515","12,832",12.15,12.20,11.95,11.95,-,0.15,11.95,12.00
5,"=""00882""",中信中國高股息,"187,675,488","37,484",13.77,14.03,12.61,13.20,-,0.57,13.19,13.20
6,2363,矽統,"139,799,197","79,930",79.00,84.80,78.80,80.40,+,2.6,80.40,80.50
7,"=""00632R""",元大台灣50反1,"139,275,255","3,910",3.32,3.34,3.31,3.34,-,0.01,3.34,3.35
8,2399,映泰,"97,485,325","46,865",39.95,41.00,38.25,38.35,-,1.4,38.35,38.40
9,"=""00650L""",復華香港正2,"95,248,259","10,472",14.05,14.17,12.61,13.74,-,0.58,13.72,13.74
10,2317,鴻海,"84,123,315","52,273",198.00,200.00,197.00,199.00,+,5.0,198.50,199.00
11,"=""00680L""",元大美債20正2,"79,916,100","8,424",8.95,8.96,8.89,8.91,-,0.06,8.90,8.91
12,1314,中石化,"73,031,001","23,596",8.60,8.65,8.26,8.28,-,0.38,8.28,8.29
13,2449,京元電子,"71,771,714","38,205",118.00,124.50,115.00,124.50,+,11.0,124.50,0.00
14,"=""00715L""",期街口布蘭特正2,"68,082,597","6,929",14.53,14.66,14.41,14.58,-,0.72,14.58,14.59
15,3025,星通,"67,479,275","44,044",85.00,91.00,82.60,82.60,-,1.1,82.60,82.70
16,"=""00633L""",富邦上証正2,"62,613,667","11,432",48.04,49.30,42.19,45.35,-,2.31,45.30,45.35
17,2356,英業達,"61,386,883","31,123",43.00,45.40,42.95,44.20,+,2.0,44.20,44.25
18,2891,中信金,"56,000,118","15,548",35.15,35.35,34.80,34.90,-,0.3,34.90,34.95
19,3481,群創,"53,562,799","14,108",15.85,15.85,15.45,15.45,-,0.3,15.45,15.50
20,2330,台積電,"53,208,610","80,835","1,030.00","1,035.00","1,020.00","1,020.00",+,10.0,"1,020.00","1,025.00"
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
