排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00715L""",期街口布蘭特正2,"95,044,202","7,103",9.43,9.5,9.41,9.5,+,0.43,9.49,9.5
2,8222,寶一,"78,623,349","44,085",66.3,69.5,63.9,66.5,+,0.8,66.4,66.5
3,"=""00632R""",元大台灣50反1,"69,826,950","10,359",24.15,24.25,24.0,24.03,-,0.22,24.03,24.04
4,2891,中信金,"69,664,713","23,483",39.25,39.95,39.05,39.95,+,0.25,39.9,39.95
5,3481,群創,"67,282,690","12,172",14.0,14.1,13.9,13.95,-,0.1,13.95,14.0
6,2884,玉山金,"65,590,470","17,275",29.75,29.8,29.45,29.8,+,0.95,29.75,29.8
7,2890,永豐金,"60,302,373","17,638",22.75,23.3,22.65,23.2,+,0.6,23.2,23.25
8,2882,國泰金,"60,288,935","22,328",54.6,55.5,54.2,55.2,,0.0,55.2,55.3
9,9105,泰金寶-DR,"59,176,707","11,060",7.03,7.18,6.85,6.86,-,0.14,6.86,6.87
10,2630,亞航,"58,519,664","30,210",45.8,45.85,41.45,43.65,-,0.15,43.65,43.7
11,2888,新光金,"50,096,000","3,267",11.25,11.3,11.2,11.3,,0.0,11.25,11.3
12,"=""00878""",國泰永續高股息,"45,919,278","22,038",20.56,20.68,20.47,20.66,+,0.14,20.66,20.67
13,3706,神達,"44,857,847","25,013",55.0,56.8,54.0,54.2,+,1.6,54.2,54.3
14,2881,富邦金,"44,738,307","33,509",77.2,77.8,76.7,77.4,-,0.7,77.4,77.5
15,"=""00637L""",元大滬深300正2,"44,506,770","2,856",14.81,14.85,14.72,14.79,+,0.05,14.79,14.8
16,2330,台積電,"40,878,730","68,630",938.0,949.0,934.0,949.0,+,31.0,948.0,949.0
17,2885,元大金,"38,019,364","11,016",31.0,31.95,30.85,31.75,+,0.65,31.75,31.8
18,3450,聯鈞,"37,543,250","26,744",188.5,204.5,188.5,204.5,+,18.5,204.5,0.0
19,2618,長榮航,"34,180,575","14,745",43.4,43.8,43.2,43.5,+,0.1,43.5,43.55
20,2408,南亞科,"33,705,794","14,758",35.15,35.4,34.05,34.35,-,0.6,34.35,34.4
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
