排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"747,990,717","291,625",138.5,151.0,137.5,149.5,+,9.0,149.0,149.5
2,3481,群創,"626,903,100","136,527",21.1,21.75,20.6,20.6,-,0.4,20.6,20.65
3,2409,友達,"539,918,260","110,704",22.85,23.6,22.45,22.5,-,0.35,22.5,22.55
4,6116,彩晶,"399,884,484","101,261",22.7,23.5,22.2,22.3,+,0.15,22.3,22.35
5,2610,華航,"164,747,656","43,756",19.15,19.75,18.9,19.35,+,0.2,19.3,19.35
6,2002,中鋼,"157,041,761","42,670",35.8,35.95,35.0,35.0,-,0.45,35.0,35.05
7,2603,長榮,"148,829,017","75,058",133.5,142.5,133.0,140.0,+,3.5,140.0,140.5
8,2615,萬海,"148,405,056","72,829",206.0,226.5,201.0,226.5,+,20.5,226.5,0.0
9,2601,益航,"147,542,656","26,943",14.7,15.85,14.5,15.85,+,1.4,15.85,0.0
10,2618,長榮航,"133,490,028","33,454",20.3,20.75,19.85,20.1,-,0.2,20.1,20.15
11,2208,台船,"132,012,812","51,246",27.25,29.4,27.05,28.3,+,1.2,28.3,28.35
12,2303,聯電,"128,892,107","40,083",53.6,53.8,52.2,52.2,-,1.1,52.2,52.3
13,2014,中鴻,"112,169,354","49,196",51.4,52.3,50.0,50.0,-,0.8,50.0,50.1
14,2883,凱基金,"93,131,805","12,179",12.4,12.45,12.25,12.25,-,0.2,12.25,12.3
15,2637,慧洋-KY,"92,764,700","34,800",78.1,82.5,78.0,82.5,+,7.5,82.5,0.0
16,2344,華邦電,"89,734,221","32,898",34.6,35.2,34.3,34.55,+,0.1,34.55,34.6
17,"=""00637L""",元大滬深300正2,"83,458,415","16,024",26.69,26.76,25.78,25.9,-,0.6,25.9,25.91
18,2481,強茂,"73,148,306","39,854",65.3,70.9,64.5,68.9,+,3.7,68.8,68.9
19,3037,欣興,"65,876,287","36,431",135.0,140.0,130.0,130.0,-,4.0,130.0,130.5
20,"=""00632R""",元大台灣50反1,"60,696,844","3,120",5.64,5.67,5.64,5.65,+,0.01,5.65,5.66
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
