排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"583,661,231","225,730",69.1,72.0,68.3,69.9,-,0.1,69.9,70.0
2,2002,中鋼,"260,811,157","82,253",37.85,39.1,37.65,38.85,+,1.4,38.8,38.85
3,3481,群創,"246,926,926","50,463",16.1,16.65,15.65,16.4,-,0.25,16.4,16.45
4,2363,矽統,"224,876,617","84,715",29.05,30.6,28.5,30.2,+,1.4,30.15,30.2
5,2409,友達,"204,463,874","41,329",16.75,17.05,16.25,16.95,-,0.3,16.9,16.95
6,2603,長榮,"201,496,462","98,761",125.0,125.5,118.0,118.0,-,7.5,118.0,118.5
7,2609,陽明,"154,415,424","70,860",120.0,120.5,113.0,113.0,-,7.5,112.5,113.0
8,"=""00632R""",元大台灣50反1,"103,917,740","6,197",5.44,5.46,5.4,5.43,-,0.01,5.43,5.44
9,2887,台新新光金,"98,546,879","19,973",19.2,19.5,19.15,19.35,+,0.3,19.3,19.35
10,6116,彩晶,"77,101,764","23,876",15.4,15.85,14.8,15.3,-,0.45,15.25,15.3
11,2329,華泰,"67,382,051","26,651",30.1,30.8,28.55,28.9,-,0.5,28.9,28.95
12,2344,華邦電,"66,439,988","24,321",30.85,31.6,30.2,30.3,-,0.55,30.25,30.3
13,2834,臺企銀,"65,643,499","8,152",9.77,9.84,9.75,9.78,+,0.04,9.78,9.79
14,2330,台積電,"59,223,061","77,024",623.0,638.0,621.0,631.0,+,11.0,630.0,631.0
15,2610,華航,"57,976,315","21,829",16.5,16.5,15.95,15.95,-,0.55,15.9,15.95
16,2436,偉詮電,"55,435,995","32,645",87.9,89.8,83.0,85.3,-,1.0,85.3,85.4
17,"=""00637L""",元大滬深300正2,"53,083,148","9,301",20.53,21.27,20.32,21.09,+,0.69,21.09,21.1
18,2881,富邦金,"51,372,524","27,946",77.7,79.4,76.8,77.2,X,0.0,77.1,77.2
19,4919,新唐,"50,761,046","33,670",163.0,163.5,150.0,153.5,-,12.0,153.5,154.0
20,2371,大同,"48,832,392","15,203",29.45,29.75,28.2,28.6,-,1.05,28.6,28.65
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
