排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2353,宏��,"265,742,009","113,033",54.4,55.7,51.8,53.3,+,0.3,53.3,53.4
2,2618,長榮航,"164,357,670","49,427",35.1,35.3,34.3,35.2,-,0.05,35.15,35.2
3,"=""00632R""",元大台灣50反1,"157,954,056","5,689",3.66,3.69,3.65,3.67,+,0.01,3.66,3.67
4,2359,所羅門,"146,083,380","90,962",173.0,182.0,157.5,163.0,-,3.5,163.0,163.5
5,2303,聯電,"134,715,883","59,271",55.4,56.0,54.7,56.0,+,1.0,55.9,56.0
6,"=""00929""",復華台灣科技優息,"117,739,111","26,352",20.41,20.52,20.31,20.44,+,0.03,20.44,20.45
7,2301,光寶科,"111,019,234","51,293",107.5,113.5,106.5,112.0,+,8.5,112.0,112.5
8,3481,群創,"108,276,692","18,853",14.0,14.25,13.75,13.9,-,0.1,13.85,13.9
9,"=""00665L""",富邦�琤肭磪囓�2,"95,091,611","8,295",7.67,7.67,7.34,7.38,-,0.39,7.38,7.39
10,2324,仁寶,"93,998,904","47,456",40.3,40.3,38.05,38.15,-,2.15,38.15,38.2
11,2464,盟立,"88,148,438","53,954",63.2,65.0,57.7,58.7,-,2.6,58.7,58.8
12,2317,鴻海,"84,761,305","44,857",173.5,174.0,169.5,173.0,+,4.0,172.5,173.0
13,2367,燿華,"84,691,316","37,063",38.3,39.7,38.25,38.25,+,0.05,38.25,38.3
14,2610,華航,"78,858,946","22,649",22.1,22.15,21.65,22.05,-,0.25,22.0,22.05
15,"=""00940""",元大台灣價值高息,"78,507,989","19,036",9.81,9.82,9.74,9.79,-,0.03,9.79,9.8
16,2884,玉山金,"74,045,837","18,878",28.2,28.75,28.15,28.65,+,0.15,28.6,28.65
17,2354,鴻準,"71,275,751","39,196",63.8,67.9,62.5,65.3,+,1.7,65.2,65.3
18,2891,中信金,"69,336,298","18,468",37.4,38.0,37.2,38.0,+,0.1,37.9,38.0
19,"=""00919""",群益台灣精選高息,"66,568,761","19,751",25.5,25.59,25.35,25.49,+,0.02,25.48,25.49
20,"=""00637L""",元大滬深300正2,"61,562,256","6,325",14.77,14.79,14.51,14.51,-,0.34,14.51,14.52
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
