排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2618,長榮航,"231,243,000","84,067",39.4,39.5,36.85,37.05,X,0.0,37.0,37.05
2,2356,英業達,"217,644,729","91,523",53.8,55.8,52.2,55.8,+,5.0,55.8,0.0
3,2610,華航,"207,264,835","70,342",26.4,26.85,24.9,25.05,-,1.65,25.0,25.05
4,"=""00878""",國泰永續高股息,"188,944,144","48,653",20.74,21.05,20.53,21.01,+,0.48,21.0,21.01
5,"=""00632R""",元大台灣50反1,"174,191,030","8,830",4.72,4.73,4.68,4.68,-,0.06,4.68,4.69
6,2382,廣達,"153,028,998","89,867",203.5,205.5,189.5,198.0,+,3.0,197.5,198.0
7,2301,光寶科,"123,994,021","62,995",138.5,146.0,130.0,144.0,+,10.0,143.5,144.0
8,"=""0056""",元大高股息,"112,799,327","40,045",35.35,35.6,34.88,35.54,+,0.72,35.54,35.55
9,2371,大同,"83,219,685","30,393",54.6,57.4,54.3,54.3,+,0.1,54.3,54.4
10,3231,緯創,"65,789,852","42,661",137.5,144.5,130.0,142.0,+,10.0,142.0,142.5
11,"=""00673R""",期元大S&P原油反1,"64,642,975","5,274",8.51,8.55,8.51,8.55,-,0.13,8.54,8.55
12,3481,群創,"62,232,490","14,247",16.25,16.3,16.0,16.05,,0.0,16.05,16.1
13,2303,聯電,"58,063,608","21,950",47.85,48.8,47.8,48.25,+,0.75,48.25,48.3
14,3037,欣興,"57,474,832","37,721",185.0,188.5,181.0,187.0,+,11.5,186.5,187.0
15,2419,仲琦,"55,659,423","28,286",45.2,46.9,44.0,46.9,+,4.25,46.9,0.0
16,"=""00929""",復華台灣科技優息,"54,724,107","11,958",16.22,16.36,16.17,16.34,+,0.28,16.34,16.35
17,2329,華泰,"52,737,612","21,716",29.6,30.5,28.55,30.45,+,1.45,30.45,30.5
18,2888,新光金,"52,507,440","8,926",8.93,9.03,8.93,9.03,+,0.11,9.03,9.04
19,2324,仁寶,"51,540,847","20,466",30.95,31.3,29.6,30.5,-,0.05,30.5,30.55
20,3706,神達,"50,200,165","15,864",46.7,47.5,46.5,47.5,+,4.3,47.5,0.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
