排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"259,425,931","9,984",3.53,3.56,3.48,3.49,-,0.01,3.49,3.5
2,"=""00929""",復華台灣科技優息,"220,889,272","86,967",19.25,19.31,19.0,19.28,-,0.02,19.27,19.28
3,"=""00940""",元大台灣價值高息,"171,914,126","51,504",9.71,9.71,9.56,9.69,-,0.06,9.68,9.69
4,2349,錸德,"154,428,756","45,034",16.5,17.65,16.05,17.15,+,1.1,17.1,17.15
5,2888,新光金,"110,080,844","12,133",10.65,10.75,10.45,10.75,+,0.1,10.7,10.75
6,3481,群創,"109,867,576","21,985",15.25,15.8,15.2,15.8,+,0.5,15.75,15.8
7,"=""00878""",國泰永續高股息,"104,623,334","72,256",22.93,22.95,22.6,22.92,-,0.07,22.92,22.93
8,"=""00919""",群益台灣精選高息,"80,904,308","41,090",24.3,24.38,24.0,24.37,+,0.07,24.36,24.37
9,2891,中信金,"69,172,449","25,943",35.9,35.9,34.85,35.3,-,0.7,35.25,35.3
10,"=""00946""",群益科技高息成長,"68,314,539","18,023",9.98,10.02,9.84,10.01,-,0.02,10.0,10.01
11,"=""00637L""",元大滬深300正2,"64,875,553","6,845",13.0,13.02,12.72,12.72,-,0.38,12.72,12.73
12,"=""00665L""",富邦�琤肭磪囓�2,"56,968,370","4,079",6.28,6.28,6.08,6.08,-,0.29,6.08,6.09
13,"=""00673R""",期元大S&P原油反1,"56,415,331","2,423",7.49,7.55,7.49,7.53,+,0.2,7.53,7.54
14,2317,鴻海,"56,000,732","40,850",190.5,197.0,189.0,196.0,+,3.0,195.5,196.0
15,2303,聯電,"55,881,576","29,689",49.95,50.0,49.2,50.0,-,0.2,49.95,50.0
16,2883,凱基金,"53,481,852","8,240",15.85,16.0,15.65,16.0,+,0.15,15.95,16.0
17,"=""00680L""",元大美債20正2,"53,097,848","3,673",8.77,8.79,8.75,8.76,+,0.04,8.76,8.77
18,"=""0056""",元大高股息,"51,606,445","47,372",38.3,38.38,37.67,38.37,-,0.05,38.37,38.38
19,2344,華邦電,"49,792,633","19,532",22.85,23.05,22.1,22.7,-,0.5,22.65,22.7
20,2884,玉山金,"48,654,712","21,976",26.7,26.75,26.05,26.25,-,0.45,26.2,26.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
