排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"230,841,394","15,229",11.15,11.4,11.1,11.35,+,0.2,11.35,11.4
2,2887,台新新光金,"109,328,829","13,514",16.15,16.9,16.1,16.9,+,0.65,16.85,16.9
3,2891,中信金,"82,345,696","31,098",43.9,44.3,43.35,44.1,+,0.2,44.1,44.15
4,2408,南亞科,"71,747,685","28,861",48.5,48.6,47.0,47.15,-,1.25,47.1,47.15
5,2889,國票金,"68,587,648","11,731",15.75,16.3,15.7,16.1,+,0.35,16.05,16.1
6,3037,欣興,"68,131,403","37,977",124.0,128.0,122.0,125.5,X,0.0,125.5,126.0
7,2618,長榮航,"58,814,163","22,277",38.05,38.2,37.05,37.4,-,0.6,37.4,37.45
8,"=""00953B""",群益優選非投等債,"55,333,295","2,502",9.04,9.05,9.02,9.04,+,0.04,9.03,9.04
9,2363,矽統,"55,156,383","33,173",51.1,54.0,50.7,53.4,+,3.9,53.3,53.4
10,"=""0050""",元大台灣50,"54,779,575","37,631",49.0,49.47,48.99,49.41,+,0.56,49.4,49.41
11,8021,尖點,"54,085,489","32,789",53.6,55.5,52.8,54.1,+,0.8,54.1,54.2
12,"=""00919""",群益台灣精選高息,"50,514,561","22,927",21.28,21.38,21.27,21.36,+,0.02,21.35,21.36
13,8046,南電,"48,821,655","29,646",142.5,145.5,140.0,140.0,+,1.0,139.5,140.0
14,6191,精成科,"46,022,266","29,182",94.5,95.6,91.3,91.3,-,2.4,91.3,91.4
15,3715,定穎投控,"45,463,084","26,318",55.1,58.3,54.5,57.3,+,1.6,57.3,57.4
16,"=""00637L""",元大滬深300正2,"45,195,398","4,217",15.59,15.83,15.53,15.81,+,0.17,15.8,15.81
17,2883,凱基金,"42,163,123","8,236",14.95,15.05,14.8,15.05,+,0.2,15.0,15.05
18,2884,玉山金,"37,431,753","17,137",34.05,34.8,33.8,34.7,+,0.5,34.65,34.7
19,"=""00632R""",元大台灣50反1,"36,250,802","6,192",21.69,21.71,21.51,21.56,-,0.14,21.55,21.56
20,"=""0056""",元大高股息,"34,161,752","18,978",34.97,35.06,34.85,35.04,+,0.09,35.03,35.04
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
