排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"200,190,982","85,172",53.0,56.2,52.7,55.1,+,2.9,55.1,55.2
2,"=""00946""",群益科技高息成長,"200,109,755","29,107",10.02,10.06,9.96,10.0,-,0.02,9.99,10.0
3,2618,長榮航,"145,100,995","52,109",37.25,37.25,35.8,35.9,-,1.35,35.9,35.95
4,2367,燿華,"137,173,902","49,518",30.2,30.45,28.7,28.7,-,1.35,28.7,28.75
5,2888,新光金,"116,972,393","17,877",9.1,9.18,8.86,8.86,-,0.07,8.86,8.87
6,2317,鴻海,"114,983,332","62,224",169.5,175.0,169.5,170.5,+,1.0,170.5,171.0
7,"=""00929""",復華台灣科技優息,"111,023,130","35,037",20.35,20.36,20.2,20.22,-,0.1,20.22,20.23
8,3013,晟銘電,"82,653,488","45,165",80.9,82.2,77.6,81.0,+,6.2,81.0,81.1
9,2371,大同,"80,801,896","44,109",67.6,67.8,65.0,65.0,-,1.8,65.0,65.1
10,"=""00940""",元大台灣價值高息,"79,052,639","26,389",9.55,9.59,9.51,9.51,-,0.04,9.51,9.52
11,"=""00632R""",元大台灣50反1,"78,724,112","3,107",3.83,3.85,3.82,3.85,+,0.02,3.84,3.85
12,"=""00878""",國泰永續高股息,"68,076,052","28,502",22.91,22.93,22.81,22.83,-,0.06,22.82,22.83
13,2363,矽統,"67,728,326","35,865",59.1,60.3,56.0,56.2,-,2.9,56.1,56.2
14,2615,萬海,"63,171,941","27,859",53.8,58.0,52.9,58.0,+,5.2,58.0,0.0
15,3231,緯創,"60,430,107","30,615",115.5,115.5,112.0,112.0,-,3.0,112.0,112.5
16,2603,長榮,"56,086,720","27,460",176.0,181.0,175.0,177.5,+,5.0,177.0,177.5
17,"=""00944""",野村趨勢動能高息,"54,326,154","14,732",15.0,15.03,14.87,14.87,-,0.13,14.87,14.88
18,2486,一詮,"54,059,226","30,943",84.2,87.9,82.5,84.9,+,0.7,84.8,84.9
19,"=""00665L""",富邦�琤肭磪囓�2,"52,396,825","3,818",6.96,7.16,6.95,7.12,+,0.12,7.11,7.12
20,1609,大亞,"47,345,372","27,792",55.2,55.5,53.0,53.3,-,2.9,53.3,53.4
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
