排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00919""",群益台灣精選高息,"257,496,057","56,545",25.66,25.78,25.22,25.32,-,0.19,25.32,25.33
2,2317,鴻海,"200,955,134","95,738",150.5,157.0,150.0,155.5,+,7.0,155.5,156.0
3,2883,凱基金,"195,567,805","37,889",14.3,14.3,13.8,13.85,-,0.7,13.85,13.9
4,2354,鴻準,"144,985,571","78,223",64.5,68.7,64.1,65.1,+,1.5,65.1,65.2
5,2371,大同,"129,646,450","54,351",55.9,60.0,55.8,57.7,+,2.7,57.7,57.8
6,"=""00939""",統一台灣高息動能,"123,779,487","27,831",14.8,14.92,14.69,14.79,+,0.04,14.79,14.8
7,"=""00929""",復華台灣科技優息,"103,698,923","22,891",21.0,21.15,20.78,20.95,+,0.05,20.94,20.95
8,2382,廣達,"97,361,040","68,900",259.5,280.0,259.0,280.0,+,22.5,279.5,280.0
9,"=""00665L""",富邦�琤肭磪囓�2,"85,136,376","3,985",5.55,5.73,5.47,5.69,+,0.19,5.69,5.7
10,"=""00632R""",元大台灣50反1,"84,411,484","2,637",3.94,3.97,3.93,3.93,,0.0,3.93,3.94
11,2303,聯電,"80,545,449","35,065",51.5,52.1,51.2,52.0,+,0.5,51.9,52.0
12,"=""00637L""",元大滬深300正2,"77,611,391","8,351",13.16,13.4,12.97,13.29,+,0.07,13.29,13.3
13,3062,建漢,"76,383,387","31,548",25.2,26.55,25.0,25.8,+,0.65,25.75,25.8
14,3706,神達,"70,755,370","46,478",56.0,56.1,52.1,52.2,X,0.0,52.2,52.3
15,2603,長榮,"69,317,927","32,477",178.0,179.5,170.5,176.0,+,0.5,175.5,176.0
16,2328,廣宇,"61,497,190","26,901",36.3,38.65,36.25,38.25,+,3.1,38.2,38.25
17,2891,中信金,"56,360,676","19,698",32.35,32.45,32.1,32.4,-,0.2,32.35,32.4
18,2515,中工,"55,502,143","14,744",14.25,14.8,14.0,14.1,,0.0,14.05,14.1
19,3231,緯創,"49,063,872","28,608",117.5,120.5,117.0,120.5,+,3.5,120.0,120.5
20,1609,大亞,"46,703,121","25,234",45.0,45.6,44.05,44.2,+,0.15,44.2,44.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
