排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"528,482,902","78,338",11.1,11.6,11.1,11.55,+,0.7,11.55,11.6
2,2610,華航,"521,734,347","122,031",28.75,29.1,27.8,28.35,-,0.65,28.35,28.4
3,3481,群創,"502,793,840","111,628",17.95,19.3,17.9,18.7,+,1.0,18.7,18.75
4,2409,友達,"365,001,007","80,878",20.4,22.1,20.3,21.5,+,1.4,21.45,21.5
5,2618,長榮航,"278,794,062","75,025",29.0,29.0,27.85,28.3,-,0.95,28.3,28.35
6,2883,凱基金,"206,780,826","50,397",17.1,17.5,16.8,17.1,+,0.15,17.1,17.15
7,2371,大同,"136,417,345","43,530",34.8,36.3,34.5,36.2,+,1.4,36.15,36.2
8,6116,彩晶,"129,003,105","33,984",15.2,16.35,15.15,15.95,+,0.8,15.95,16.0
9,2340,台亞,"126,216,505","59,761",50.7,53.2,50.5,50.9,+,1.95,50.9,51.0
10,2603,長榮,"124,842,281","52,418",117.5,121.5,116.5,119.0,+,2.0,119.0,119.5
11,"=""00632R""",元大台灣50反1,"119,166,088","7,605",5.3,5.3,5.26,5.26,-,0.05,5.26,5.27
12,2834,臺企銀,"93,689,405","22,167",9.74,10.05,9.73,9.95,+,0.21,9.94,9.95
13,3041,揚智,"87,824,676","41,413",38.2,41.3,36.85,38.5,+,0.9,38.5,38.55
14,2498,宏達電,"84,573,854","47,350",86.5,88.5,85.0,86.1,-,1.4,86.0,86.1
15,2303,聯電,"83,090,853","26,748",63.6,63.9,63.0,63.1,-,0.5,63.1,63.2
16,3016,嘉晶,"82,390,268","43,219",133.0,134.0,124.0,130.0,+,2.5,129.5,130.0
17,3545,敦泰,"72,480,078","53,165",173.0,184.0,172.0,173.5,+,2.0,173.5,174.0
18,2882,國泰金,"61,650,948","25,910",62.1,63.5,61.7,63.0,+,0.8,63.0,63.1
19,2609,陽明,"61,108,380","27,720",107.5,111.5,107.0,109.5,+,2.0,109.5,110.0
20,2002,中鋼,"56,901,059","20,640",33.1,33.2,32.9,32.95,-,0.1,32.95,33.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
