排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"531,241,944","272,074",206.5,212.0,187.0,195.5,,0.0,195.5,196.0
2,2027,大成鋼,"158,340,124","61,355",60.9,61.6,57.4,59.6,+,2.7,59.6,59.7
3,2303,聯電,"149,279,243","44,042",53.6,54.3,52.9,53.2,+,1.0,53.2,53.3
4,2615,萬海,"147,602,179","92,399",294.5,302.5,275.0,287.0,+,12.0,287.0,287.5
5,"=""00632R""",元大台灣50反1,"143,579,114","6,132",5.45,5.49,5.43,5.47,-,0.06,5.46,5.47
6,3481,群創,"142,754,441","36,664",21.2,21.2,20.45,20.5,-,0.2,20.5,20.55
7,2002,中鋼,"124,509,281","44,167",39.45,39.45,37.8,37.9,-,0.15,37.9,37.95
8,2888,新光金,"119,081,945","14,780",9.73,9.94,9.7,9.73,+,0.1,9.72,9.73
9,2883,凱基金,"110,305,231","18,553",13.9,14.2,13.85,13.95,+,0.25,13.9,13.95
10,2344,華邦電,"102,854,798","33,307",36.1,36.35,35.0,35.0,-,0.3,35.0,35.05
11,2409,友達,"101,890,050","25,105",22.8,22.8,22.1,22.1,-,0.15,22.1,22.15
12,2363,矽統,"96,707,876","31,740",22.95,24.65,22.9,24.65,+,2.2,24.65,0.0
13,2618,長榮航,"89,846,386","29,542",20.25,20.4,19.5,19.7,-,0.4,19.7,19.75
14,2882,國泰金,"86,411,156","29,293",55.3,57.6,55.3,55.7,+,1.9,55.6,55.7
15,2014,中鴻,"85,198,949","36,363",60.0,60.4,56.8,57.4,+,0.9,57.4,57.5
16,2401,凌陽,"80,074,651","26,250",37.05,38.3,36.9,38.3,+,3.45,38.3,0.0
17,6116,彩晶,"79,006,611","22,735",22.7,22.75,22.05,22.15,-,0.25,22.15,22.2
18,4919,新唐,"76,827,868","42,636",108.5,115.5,107.0,112.0,+,6.5,111.5,112.0
19,1802,台玻,"72,593,919","30,886",40.85,41.95,40.2,40.45,+,1.25,40.4,40.45
20,2605,新興,"69,404,243","34,718",51.9,52.4,46.0,46.4,-,2.6,46.4,46.45
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
