排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"172,599,626","6,641",3.34,3.39,3.33,3.39,+,0.06,3.38,3.39
2,3706,神達,"152,075,796","79,566",83.7,87.2,83.3,83.8,+,0.5,83.8,83.9
3,"=""00878""",國泰永續高股息,"150,357,109","100,317",22.18,22.19,21.94,21.96,-,0.22,21.96,21.97
4,2312,金寶,"129,758,869","48,046",33.0,34.2,32.5,33.5,+,0.9,33.45,33.5
5,9105,泰金寶-DR,"128,061,622","23,055",7.65,7.75,7.32,7.51,-,0.11,7.51,7.52
6,"=""00919""",群益台灣精選高息,"127,172,356","70,924",23.46,23.46,23.06,23.09,-,0.35,23.09,23.1
7,"=""00680L""",元大美債20正2,"127,110,144","2,536",8.3,8.31,8.28,8.3,+,0.01,8.3,8.31
8,2609,陽明,"99,998,121","56,677",76.2,76.6,70.5,71.7,-,4.5,71.7,71.8
9,2317,鴻海,"96,019,881","110,119",200.5,201.0,196.5,196.5,-,6.0,196.5,197.0
10,"=""0056""",元大高股息,"94,481,703","80,670",37.31,37.31,36.66,36.71,-,0.6,36.7,36.71
11,2303,聯電,"89,385,803","47,277",44.85,44.9,43.95,44.4,-,1.0,44.3,44.4
12,"=""00637L""",元大滬深300正2,"76,749,121","7,921",15.37,15.72,15.26,15.54,+,0.16,15.54,15.55
13,1536,和大,"75,837,991","43,168",66.9,70.9,62.1,63.1,-,3.3,63.0,63.1
14,3231,緯創,"73,081,512","48,930",118.5,119.0,112.5,112.5,-,7.5,112.5,113.0
15,2392,正崴,"72,276,941","43,035",88.3,89.3,79.5,81.3,-,6.4,81.3,81.4
16,"=""00940""",元大台灣價值高息,"67,413,074","23,511",9.44,9.45,9.35,9.36,-,0.08,9.36,9.37
17,2603,長榮,"67,196,257","50,845",226.0,227.5,213.0,214.0,-,15.5,214.0,214.5
18,2610,華航,"61,709,089","13,481",24.8,25.0,24.65,24.9,+,0.2,24.85,24.9
19,2618,長榮航,"58,925,785","19,888",41.7,42.2,41.5,41.7,+,0.5,41.7,41.75
20,"=""00929""",復華台灣科技優息,"58,228,303","34,482",18.04,18.04,17.86,17.87,-,0.18,17.87,17.88
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
