排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"180,517,227","6,056",4.78,4.81,4.76,4.76,+,0.04,4.76,4.77
2,"=""00878""",國泰永續高股息,"169,061,676","43,418",20.9,21.68,20.9,21.61,+,0.42,21.6,21.61
3,1513,中興電,"141,242,863","77,946",111.0,114.5,106.0,112.5,+,2.0,112.5,113.0
4,2382,廣達,"136,948,872","93,992",204.0,227.0,202.5,226.0,+,15.0,225.5,226.0
5,2303,聯電,"97,411,169","41,395",45.0,45.45,44.7,45.2,-,0.9,45.2,45.25
6,2610,華航,"95,374,949","30,726",25.9,26.2,25.4,25.45,-,0.4,25.4,25.45
7,2301,光寶科,"83,226,164","40,295",134.5,149.5,134.0,146.0,+,7.0,145.5,146.0
8,3481,群創,"76,151,248","12,453",15.85,16.25,15.8,15.9,+,0.05,15.85,15.9
9,2618,長榮航,"74,867,747","23,489",37.55,37.85,37.05,37.1,-,0.45,37.1,37.15
10,"=""0056""",元大高股息,"70,716,271","28,557",34.26,35.4,34.25,35.26,+,0.55,35.26,35.27
11,2421,建準,"62,394,970","35,689",126.0,137.5,122.5,137.5,+,12.5,137.5,0.0
12,3231,緯創,"62,278,509","39,283",130.5,147.5,130.5,147.5,+,13.0,147.0,147.5
13,1504,東元,"60,860,211","32,469",54.0,56.0,53.8,55.6,+,2.7,55.5,55.6
14,"=""00637L""",元大滬深300正2,"59,143,313","6,294",14.3,14.64,14.22,14.43,-,0.04,14.42,14.43
15,2891,中信金,"58,424,663","14,447",26.0,26.6,26.0,26.45,+,0.25,26.4,26.45
16,2329,華泰,"55,749,935","25,367",29.95,32.75,29.7,32.3,+,1.6,32.3,32.35
17,2324,仁寶,"53,573,525","22,263",30.0,31.3,29.85,31.05,+,0.6,31.05,31.1
18,1609,大亞,"52,952,783","23,848",39.1,40.4,39.1,39.75,+,0.15,39.75,39.8
19,"=""00929""",復華台灣科技優息,"52,327,834","16,577",16.17,16.25,16.01,16.24,-,0.04,16.24,16.25
20,2330,台積電,"52,275,128","86,810",560.0,563.0,557.0,560.0,-,19.0,560.0,561.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
