排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2371,大同,"313,511,798","134,530",65.0,67.7,63.5,64.4,+,0.1,64.4,64.5
2,2515,中工,"169,125,980","28,103",15.6,16.8,15.4,16.8,+,1.5,16.8,0.0
3,1609,大亞,"161,226,010","60,686",62.7,64.7,62.0,64.7,+,5.8,64.7,0.0
4,1605,華新,"147,967,412","69,003",40.65,42.0,40.0,40.4,+,0.05,40.35,40.4
5,"=""00632R""",元大台灣50反1,"145,124,493","5,447",3.97,3.97,3.91,3.92,-,0.02,3.91,3.92
6,"=""00940""",元大台灣價值高息,"102,779,000","28,831",9.59,9.63,9.56,9.6,-,0.03,9.6,9.61
7,"=""00929""",復華台灣科技優息,"101,925,411","28,526",20.36,20.51,20.29,20.43,,0.0,20.43,20.44
8,1608,華榮,"98,802,620","43,954",42.0,44.45,41.5,44.45,+,4.0,44.45,0.0
9,1513,中興電,"92,574,621","68,758",208.5,214.5,201.5,203.5,-,6.0,203.5,204.0
10,3481,群創,"84,521,294","16,170",13.7,14.15,13.65,13.8,+,0.15,13.8,13.85
11,"=""00637L""",元大滬深300正2,"77,180,217","8,430",13.56,13.95,13.51,13.74,+,0.3,13.73,13.74
12,2317,鴻海,"76,071,986","35,021",144.5,148.5,144.5,148.0,+,1.5,147.5,148.0
13,1612,宏泰,"71,787,364","34,110",41.8,44.65,41.0,44.65,+,4.05,44.65,0.0
14,1504,東元,"69,344,751","46,010",62.0,62.7,59.7,61.0,-,0.1,60.9,61.0
15,2618,長榮航,"66,614,025","17,686",31.15,31.95,31.15,31.5,+,0.5,31.45,31.5
16,2367,燿華,"61,691,832","25,530",28.2,29.15,27.85,28.0,-,0.15,28.0,28.05
17,"=""0056""",元大高股息,"59,625,281","40,028",38.15,38.36,37.97,38.18,X,0.0,38.18,38.19
18,3231,緯創,"54,920,733","28,618",114.0,118.0,113.0,118.0,+,3.5,117.5,118.0
19,"=""00665L""",富邦�琤肭磪囓�2,"53,955,028","3,109",5.54,5.7,5.5,5.62,+,0.13,5.61,5.62
20,"=""00919""",群益台灣精選高息,"52,177,305","26,927",24.73,24.8,24.58,24.73,-,0.07,24.73,24.74
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
