排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2888,新光金,"139,632,501","14,464",12.95,13.0,12.9,12.95,+,0.05,12.9,12.95
2,2891,中信金,"118,505,848","28,087",32.8,33.3,32.75,33.1,+,0.45,33.05,33.1
3,"=""00680L""",元大美債20正2,"106,992,843","11,487",9.26,9.28,9.24,9.25,-,0.17,9.24,9.25
4,"=""00715L""",期街口布蘭特正2,"101,516,421","15,375",14.2,14.27,14.1,14.2,-,0.9,14.19,14.2
5,"=""00711B""",復華彭博新興債,"90,197,048",73,17.03,17.04,17.01,17.02,-,0.01,17.03,17.04
6,"=""00632R""",元大台灣50反1,"85,564,718","2,452",3.42,3.45,3.41,3.44,+,0.01,3.44,3.45
7,3481,群創,"78,923,916","23,736",15.8,15.85,15.25,15.3,-,0.5,15.3,15.35
8,"=""00637L""",元大滬深300正2,"75,781,548","7,405",12.71,12.71,12.42,12.46,-,0.46,12.46,12.47
9,"=""00665L""",富邦�琤肭磪囓�2,"69,699,629","4,355",6.59,6.59,6.4,6.43,-,0.32,6.43,6.44
10,"=""00919""",群益台灣精選高息,"60,579,351","29,028",25.0,25.1,24.81,24.83,-,0.07,24.83,24.84
11,"=""00688L""",國泰20年美債正2,"54,781,412","6,322",9.22,9.23,9.19,9.2,-,0.18,9.19,9.2
12,1402,遠東新,"50,993,764","2,515",36.05,36.25,35.45,36.1,-,0.15,36.0,36.1
13,"=""00929""",復華台灣科技優息,"49,645,585","17,715",19.75,19.8,19.67,19.72,+,0.04,19.71,19.72
14,3047,訊舟,"49,133,042","27,378",41.4,44.6,41.4,43.4,+,2.35,43.4,43.45
15,3450,聯鈞,"48,705,898","34,877",176.0,183.5,169.0,178.5,+,5.0,178.0,178.5
16,4526,東台,"47,651,701","23,357",39.35,39.8,36.5,37.1,-,2.25,37.05,37.1
17,2486,一詮,"47,059,599","22,403",95.6,104.5,95.6,103.0,+,8.0,103.0,103.5
18,"=""00940""",元大台灣價值高息,"46,363,311","11,893",9.81,9.82,9.76,9.78,+,0.01,9.77,9.78
19,1314,中石化,"45,809,062","9,308",9.7,9.7,9.46,9.57,-,0.16,9.56,9.57
20,2883,凱基金,"41,619,210","7,868",16.15,16.35,16.15,16.25,+,0.15,16.2,16.25
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
