排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00878""",國泰永續高股息,"123,876,642","52,196",17.11,17.11,17.02,17.06,-,0.05,17.06,17.07
2,"=""00632R""",元大台灣50反1,"106,925,115","5,365",5.36,5.37,5.34,5.35,+,0.01,5.34,5.35
3,2634,漢翔,"106,432,886","46,962",37.75,40.35,37.6,37.95,+,0.6,37.95,38.0
4,2303,聯電,"62,497,880","21,222",50.5,51.2,50.2,50.8,+,0.3,50.7,50.8
5,1605,華新,"56,199,582","24,094",53.7,54.2,52.5,53.0,-,0.4,53.0,53.1
6,2409,友達,"55,683,620","15,110",17.6,17.65,17.15,17.15,-,0.5,17.15,17.2
7,3481,群創,"52,824,413","11,571",12.85,12.95,12.65,12.65,-,0.35,12.65,12.7
8,"=""00637L""",元大滬深300正2,"46,587,006","5,564",16.6,16.6,16.26,16.35,-,0.25,16.34,16.35
9,2618,長榮航,"43,864,925","17,506",28.9,29.1,28.25,28.45,-,0.6,28.4,28.45
10,6235,華孚,"42,727,609","21,819",49.5,49.95,47.85,48.4,-,1.35,48.4,48.45
11,2201,裕隆,"40,205,044","23,248",77.3,80.2,77.0,79.0,+,2.1,79.0,79.1
12,2498,宏達電,"35,434,322","18,629",67.6,67.7,65.5,65.5,-,2.2,65.5,65.6
13,6282,康舒,"35,060,131","18,333",39.0,39.45,37.8,37.8,-,0.95,37.8,37.85
14,2888,新光金,"33,840,811","6,601",8.68,8.69,8.62,8.66,-,0.06,8.65,8.66
15,2453,凌群,"33,814,317","15,364",35.75,35.75,32.7,34.7,+,2.2,34.65,34.7
16,1810,和成,"33,673,459","14,136",18.75,19.95,18.7,19.65,+,1.0,19.6,19.65
17,2344,華邦電,"33,301,987","11,509",22.85,22.85,22.25,22.35,-,0.55,22.35,22.4
18,2610,華航,"32,045,363","11,663",19.15,19.25,18.85,18.85,-,0.35,18.85,18.9
19,1513,中興電,"31,335,776","19,386",82.7,84.2,81.2,81.9,-,0.1,81.9,82.0
20,2330,台積電,"30,445,088","40,984",544.0,546.0,541.0,545.0,+,5.0,544.0,545.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
