排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00929""",復華台灣科技優息,"264,228,618","97,796",20.83,20.84,20.66,20.68,-,0.23,20.68,20.69
2,"=""00934""",中信成長高股息,"248,682,793","41,870",21.0,21.15,20.62,20.62,,0.0,20.62,20.65
3,2303,聯電,"248,206,502","91,528",53.5,53.5,51.9,52.7,X,0.0,52.6,52.7
4,2888,新光金,"197,380,135","18,603",9.99,10.1,9.86,10.1,+,0.14,10.05,10.1
5,2610,華航,"172,619,947","39,562",24.55,25.2,24.4,24.75,+,0.45,24.75,24.8
6,"=""00940""",元大台灣價值高息,"149,574,199","22,106",10.23,10.26,10.16,10.18,-,0.06,10.17,10.18
7,2317,鴻海,"147,154,898","128,721",212.0,213.0,203.0,204.5,X,0.0,204.5,205.0
8,2349,錸德,"137,415,501","30,863",13.6,13.65,13.0,13.65,+,1.2,13.65,0.0
9,"=""00632R""",元大台灣50反1,"135,469,197","3,968",3.41,3.45,3.4,3.42,+,0.02,3.42,3.43
10,2618,長榮航,"107,838,331","32,524",38.95,39.35,38.5,38.5,-,0.25,38.5,38.55
11,6443,元晶,"99,481,359","41,833",30.3,31.35,29.5,31.35,+,2.85,31.35,0.0
12,"=""00680L""",元大美債20正2,"98,739,270","9,108",8.33,8.33,8.26,8.3,-,0.14,8.29,8.3
13,9105,泰金寶-DR,"94,268,421","21,190",7.0,7.08,6.38,6.38,-,0.7,6.38,6.39
14,3576,聯合再生,"92,027,010","22,460",13.85,14.55,13.6,14.55,+,1.3,14.55,0.0
15,"=""00936""",台新永續高息中小,"89,134,215","29,909",18.51,18.51,18.36,18.38,-,0.23,18.38,18.39
16,3481,群創,"84,828,408","18,107",14.2,14.3,14.05,14.15,-,0.05,14.1,14.15
17,2406,國碩,"84,037,071","37,096",27.1,28.5,26.2,27.8,+,1.6,27.75,27.8
18,2365,昆盈,"80,157,992","40,470",41.0,42.2,39.85,40.75,+,0.15,40.7,40.75
19,2891,中信金,"78,171,028","14,284",38.05,38.7,38.0,38.5,+,0.3,38.45,38.5
20,"=""00919""",群益台灣精選高息,"74,441,424","29,449",26.14,26.21,25.92,26.0,-,0.14,25.99,26.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
