排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"316,163,673","15,296",6.65,6.72,6.59,6.6,+,0.04,6.59,6.6
2,2303,聯電,"116,442,060","31,586",37.7,39.5,37.55,39.5,+,1.3,39.35,39.5
3,3481,群創,"112,521,455","20,810",12.95,13.45,12.8,13.45,+,0.25,13.4,13.45
4,"=""0056""",元大高股息,"103,398,774","54,729",23.82,23.82,23.36,23.65,-,0.3,23.64,23.65
5,2409,友達,"88,215,687","17,671",17.7,18.7,17.35,18.7,+,0.55,18.6,18.7
6,"=""00637L""",元大滬深300正2,"85,269,315","9,207",14.67,15.43,14.52,14.83,-,0.04,14.83,14.84
7,2002,中鋼,"74,123,737","15,139",27.0,28.6,26.9,28.6,+,1.15,28.5,28.6
8,"=""00673R""",期元大S&P原油反1,"73,063,917","5,199",8.53,8.57,8.46,8.49,-,0.24,8.48,8.49
9,2891,中信金,"66,310,823","15,403",19.5,19.9,19.45,19.7,-,0.2,19.7,19.75
10,"=""00878""",國泰永續高股息,"63,944,446","33,844",15.45,15.54,15.33,15.51,-,0.09,15.51,15.52
11,2330,台積電,"63,202,035","76,430",391.0,397.5,386.0,397.5,+,2.0,397.0,397.5
12,2603,長榮,"63,034,550","29,730",139.0,140.0,132.5,137.0,-,7.0,136.5,137.0
13,2609,陽明,"62,011,328","34,838",61.6,61.8,58.7,61.8,-,1.2,61.7,61.8
14,3037,欣興,"61,289,138","33,174",120.5,121.0,113.0,116.5,-,6.0,116.0,116.5
15,2317,鴻海,"58,306,844","22,034",103.0,103.5,101.0,102.5,-,0.5,102.5,103.0
16,2618,長榮航,"57,243,070","17,649",23.6,23.65,22.9,23.5,-,0.6,23.45,23.5
17,2890,永豐金,"56,702,748","11,254",16.15,16.4,15.6,16.1,-,0.4,16.05,16.1
18,2834,臺企銀,"55,569,693","8,241",11.7,11.85,11.5,11.7,-,0.15,11.7,11.75
19,2883,凱基金,"55,436,687","11,809",11.0,11.45,10.9,11.45,+,0.25,11.45,11.5
20,"=""00919""",群益台灣精選高息,"51,787,957","6,749",14.98,15.02,14.82,15.01,-,0.14,15.01,15.02
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
