排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2887,台新新光金,"511,981,895","83,324",16.45,16.7,16.3,16.3,-,1.1,16.3,16.35
2,1802,台玻,"165,053,492","35,384",18.95,20.25,18.9,20.25,+,1.8,20.25,0.0
3,2317,鴻海,"127,736,383","88,818",168.0,174.0,167.5,174.0,+,8.0,173.5,174.0
4,2365,昆盈,"116,410,111","52,937",44.15,45.5,43.65,43.8,+,0.45,43.8,43.85
5,3706,神達,"100,615,126","75,269",78.0,78.9,76.0,77.8,,0.0,77.7,77.8
6,1303,南亞,"88,385,577","31,236",32.4,33.0,30.75,32.4,+,0.75,32.35,32.4
7,"=""0050""",元大台灣50,"80,703,644","30,768",51.0,51.1,50.8,51.0,+,0.3,51.0,51.05
8,2408,南亞科,"78,163,561","33,329",44.05,44.1,42.0,43.0,-,0.05,43.0,43.05
9,6191,精成科,"62,244,277","39,306",108.5,115.5,106.0,107.5,-,0.5,107.5,108.0
10,8033,雷虎,"54,662,445","32,520",70.7,75.1,69.1,69.5,+,1.1,69.5,69.6
11,"=""00953B""",群益優選非投等債,"50,905,476","2,219",9.11,9.12,9.1,9.11,-,0.01,9.11,9.12
12,3481,群創,"48,597,210","9,980",11.45,11.55,11.25,11.5,+,0.05,11.45,11.5
13,2328,廣宇,"44,067,674","24,563",44.05,44.95,42.85,43.4,-,0.1,43.35,43.4
14,3715,定穎投控,"40,666,629","22,810",64.9,67.2,63.2,66.8,+,2.7,66.7,66.8
15,3032,偉訓,"40,597,403","27,605",110.5,119.5,106.5,118.0,+,9.0,118.0,118.5
16,"=""00919""",群益台灣精選高息,"39,623,133","13,861",21.7,21.76,21.65,21.7,+,0.05,21.69,21.7
17,2891,中信金,"38,554,049","13,204",42.9,43.1,42.5,42.95,-,0.05,42.9,42.95
18,"=""00637L""",元大滬深300正2,"38,081,189","4,821",16.43,16.48,16.27,16.41,-,0.18,16.41,16.42
19,1301,台塑,"37,297,728","22,187",40.6,40.6,38.65,39.3,-,0.9,39.25,39.3
20,"=""00940""",元大台灣價值高息,"36,851,222","4,914",9.21,9.24,9.18,9.21,+,0.02,9.21,9.22
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
