排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2603,長榮,"1,016,327,939","460,968",138.0,147.5,132.0,133.5,-,2.5,133.5,134.0
2,2609,陽明,"673,719,863","281,869",129.0,140.0,128.0,130.0,+,2.5,130.0,130.5
3,3481,群創,"596,646,535","164,145",20.05,20.05,19.05,19.1,-,1.45,19.1,19.15
4,2409,友達,"380,631,834","106,101",21.7,21.7,20.8,20.8,-,1.4,20.75,20.8
5,6116,彩晶,"216,809,415","63,684",21.5,21.55,20.1,20.15,-,1.75,20.15,20.2
6,5608,四維航,"168,975,442","65,948",46.0,48.05,45.2,48.05,+,4.35,48.05,0.0
7,2610,華航,"158,109,674","38,851",19.0,19.4,18.6,18.7,-,0.05,18.7,18.75
8,2208,台船,"153,148,600","60,595",26.5,28.3,26.35,26.65,+,0.5,26.6,26.65
9,2303,聯電,"145,061,837","55,738",53.3,53.5,52.2,52.4,-,1.3,52.3,52.4
10,2002,中鋼,"143,531,767","47,367",35.7,36.65,35.45,35.5,-,0.35,35.5,35.55
11,2618,長榮航,"125,186,925","36,217",20.3,20.65,19.65,19.65,-,0.45,19.65,19.7
12,2614,東森,"109,483,077","38,531",27.4,28.5,27.35,28.5,+,2.55,28.5,0.0
13,2637,慧洋-KY,"100,050,391","53,088",75.3,77.7,71.0,71.7,-,2.6,71.7,71.8
14,"=""00632R""",元大台灣50反1,"95,930,963","4,257",5.67,5.68,5.64,5.65,,0.0,5.65,5.66
15,2615,萬海,"94,396,098","49,483",207.5,210.5,197.0,205.5,+,14.0,205.5,206.0
16,2344,華邦電,"80,694,799","30,540",34.75,34.85,33.55,33.65,-,1.35,33.65,33.7
17,1314,中石化,"80,455,711","18,219",13.5,13.9,13.4,13.55,+,0.25,13.55,13.6
18,6443,元晶,"74,603,940","32,790",34.35,36.65,34.0,34.55,+,0.7,34.5,34.55
19,2607,榮運,"70,499,990","23,647",24.3,25.0,23.4,23.9,-,0.3,23.9,23.95
20,2601,益航,"69,509,842","20,896",14.75,15.3,14.0,14.15,-,0.55,14.1,14.15
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
